Selection,View,Channel,begin_time,end_time,Low Freq (Hz),High Freq (Hz),Center Time (s),Delta Freq (Hz),Delta Time (s),Peak Freq (Hz),Peak Power (dB),Begin Clock Time,Begin Date,Begin Date Time,Begin Hour,End Clock Time,ManateeVocal,SNR,Type of call,NLP,>20kHz,Subharmonic,Sideband,Deterministic Chaos,Biphonal,Frequency Jump,Comments,Tonal,Type,No. harm,Notes,filename,StartMicInWater,EndMicInWater,filepath,>22kHz,MANATEE,label,call_length
218,Spectrogram 1,1,2774.271,2774.494,4486.5,15019.9,2774.3520000000003,10533.4,0.223,4500.0,48.2,2774.2709999999997,,2774.2709999999997,0.0,2774.494,Y,M,,y?,,,,,,,squeak?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.22299999999995634
219,Spectrogram 1,1,2776.079,2776.173,4193.9,22687.0,2776.152,18493.1,0.094,8812.5,39.5,2776.079,,2776.079,0.0,2776.173,Y,L,,,,,,,,,faint squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.09399999999959618
220,Spectrogram 1,1,2782.722,2782.838,3706.2,7802.6,2782.803,4096.4,0.11599999999999999,7218.8,36.4,2782.722,,2782.722,0.0,2782.8379999999997,Y,L,,,,,,,,,screech,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.11599999999998545
221,Spectrogram 1,1,2797.612,2797.72,2633.4,6339.6,2797.6609999999996,3706.2,0.10800000000000001,5156.2,38.5,2797.612,,2797.612,0.0,2797.72,Y,L,,,,,,,,,whine?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.10799999999971988
222,Spectrogram 1,1,2805.183226607,2805.306,5030.2,7607.5,2805.219,2577.3,0.12300000000000001,7593.8,34.5,2805.183,,2805.183,0.0,2805.3059999999996,Y,L,,,,,,,,,whine?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.12277339299998857
223,Spectrogram 1,1,2806.9,2807.028,3413.6,6047.0,2806.968,2633.4,0.128,4500.0,26.9,2806.9,,2806.9,0.0,2807.028,Y,L,,,,,,,,,manatee?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.12799999999970169
224,Spectrogram 1,1,2817.652199512,2817.746,5266.7,7417.4,2817.675,2150.7,0.094,6093.8,29.8,2817.652,,2817.652,0.0,2817.7459999999996,Y,L,,,,,,,,,whine?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.09380048799994256
225,Spectrogram 1,1,2829.273,2829.375,8095.2,12748.6,2829.36,4653.4,0.102,11906.2,51.3,2829.2729999999997,,2829.2729999999997,0.0,2829.375,Y,L,,,,,,,,,squeak or screech?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.10199999999986176
226,Spectrogram 1,1,2928.881,2929.019,5136.0,11924.3,2928.9309999999996,6788.3,0.138,5156.2,49.1,2928.881,,2928.881,0.0,2929.0190000000002,Y,H,,,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.13799999999991996
227,Spectrogram 1,1,2933.455,2933.634,6016.0,7901.6,2933.5759999999996,1885.6,0.179,7218.8,35.3,2933.455,,2933.455,0.0,2933.634,Y,L,,,,,,,,,chirp/whine,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1790000000000873
228,Spectrogram 1,1,2936.535,2936.63,4256.1,9912.9,2936.5809999999997,5656.8,0.095,6375.0,27.1,2936.535,,2936.535,0.0,2936.63,Y,L,,,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.09500000000025466
229,Spectrogram 1,1,2939.0773177379997,2939.152,5627.0,8027.3,2939.125,2400.3,0.075,6937.5,24.8,2939.077,,2939.077,0.0,2939.152,Y,L,,,,,,,,,chrip/whine,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.07468226200035133
230,Spectrogram 1,1,2950.258,2950.373,3413.6,8777.9,2950.341,5364.3,0.115,7125.0,45.3,2950.258,,2950.258,0.0,2950.373,Y,L,,,,,,,,,screech,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.11500000000023647
231,Spectrogram 1,1,2955.068,2955.158,4584.0,10265.1,2955.0879999999997,5681.1,0.09,9281.2,43.5,2955.0679999999998,,2955.0679999999998,0.0,2955.158,Y,H,,n,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.08999999999969077
232,Spectrogram 1,1,2957.084,2957.249,4644.6,12191.5,2957.216,7546.9,0.165,8437.5,37.3,2957.0840000000003,,2957.0840000000003,0.0,2957.2490000000003,Y,H,,n,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.16499999999996362
233,Spectrogram 1,1,2960.193,2960.357,6144.5,8680.3,2960.211,2535.8,0.16399999999999998,7031.2,46.9,2960.1929999999998,,2960.1929999999998,0.0,2960.357,Y,L,,,,,,,,,whine?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1639999999997599
234,Spectrogram 1,1,3005.778,3006.114,0.0,67110.0,3005.9709999999995,67110.0,0.336,93.8,83.2,3005.778,,3005.778,0.0,3006.114,U,,,,,,,,,,manatee?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.3360000000002401
235,Spectrogram 1,1,3031.574,3031.743,7510.0,14826.9,3031.688,7316.9,0.16899999999999998,10593.8,38.3,3031.574,,3031.574,0.0,3031.743,Y,L,,,,,,,,,screech,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.16899999999986903
236,Spectrogram 1,1,3044.245,3044.733,195.1,4096.3,3044.467,3901.2,0.488,281.2,68.8,3044.245,,3044.245,0.0,3044.7329999999997,N,,,,,,,,,,water noise?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.48800000000028376
237,Spectrogram 1,1,3045.011,3045.182,292.6,2633.4,3045.123,2340.8,0.171,2250.0,54.8,3045.011,,3045.011,0.0,3045.1820000000002,N,,,,,,,,,,thrum?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.17099999999982174
238,Spectrogram 1,1,3049.379,3049.541,2765.6,7291.1,3049.485,4525.5,0.162,4218.8,37.0,3049.3790000000004,,3049.3790000000004,0.0,3049.5409999999997,U,,,,,,,,,,manatee?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.16200000000026193
239,Spectrogram 1,1,3054.677,3054.811,7607.5,11801.4,3054.7470000000003,4193.9,0.134,10500.0,31.4,3054.677,,3054.677,0.0,3054.8109999999997,Y,L,,,,,,,,,screech or squeak?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.13400000000001455
240,Spectrogram 1,1,3061.571,3061.711,8609.5,12874.2,3061.613,4264.7,0.14,12843.8,33.6,3061.571,,3061.571,0.0,3061.711,Y,L,,,,,,,,,screech?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.13999999999987267
241,Spectrogram 1,1,3081.68,3081.791,5071.7,10361.0,3081.763,5289.3,0.111,7875.0,31.5,3081.68,,3081.68,0.0,3081.7909999999997,Y,M,,n,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.11100000000033106
242,Spectrogram 1,1,3086.238,3086.383,5071.7,7119.8,3086.304,2048.1,0.145,6656.2,30.8,3086.238,,3086.238,0.0,3086.383,Y,L,,,,,,,,,whine,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1449999999999818
243,Spectrogram 1,1,3093.297,3093.398,3511.2,10533.5,3093.3759999999997,7022.3,0.10099999999999999,8718.8,33.2,3093.297,,3093.297,0.0,3093.3979999999997,Y,L,,,,,,,,,manatee?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.10100000000011278
244,Spectrogram 1,1,3093.443,3093.554,4193.9,14291.0,3093.4990000000003,10097.1,0.111,9187.5,29.7,3093.4429999999998,,3093.4429999999998,0.0,3093.554,Y,L,,,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.11099999999987631
245,Spectrogram 1,1,3104.221,3104.332,4974.1,9437.3,3104.2909999999997,4463.2,0.111,7031.2,49.9,3104.2209999999995,,3104.2209999999995,0.0,3104.3320000000003,Y,L,,,,,,,,,screech?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.11099999999987631
246,Spectrogram 1,1,3129.995,3130.168,4031.3,6502.1,3130.093,2470.8,0.17300000000000001,5718.8,33.1,3129.995,,3129.995,0.0,3130.1679999999997,Y,L,,,,,,,,,whine?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1730000000002292
247,Spectrogram 1,1,3133.588,3133.728,4876.6,7217.4,3133.597,2340.8,0.14,6093.8,45.3,3133.5879999999997,,3133.5879999999997,0.0,3133.728,Y,L,,,,,,,,,whine?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.13999999999987267
248,Spectrogram 1,1,3136.81,3136.943,4486.5,10143.3,3136.9040000000005,5656.8,0.133,5343.8,41.3,3136.81,,3136.81,0.0,3136.9429999999998,Y,L,,,,,,,,,screech or squeak?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.13300000000026557
249,Spectrogram 1,1,3136.964,3137.089,1950.6,13004.3,3137.011,11053.7,0.125,6281.2,45.2,3136.9640000000004,,3136.9640000000004,0.0,3137.0890000000004,N,L,,,,,,,,,manatee or clicks?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.125
250,Spectrogram 1,1,3140.076,3140.227,4974.1,15563.2,3140.163,10589.1,0.151,6000.0,32.2,3140.0759999999996,,3140.0759999999996,0.0,3140.2270000000003,Y,H,,n?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.15099999999983993
251,Spectrogram 1,1,3142.178,3142.323,4584.0,9363.1,3142.28,4779.1,0.145,6281.2,44.9,3142.178,,3142.178,0.0,3142.323,Y,L,,,,,,,,,screech or squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1449999999999818
252,Spectrogram 1,1,3145.019,3145.207,3998.8,19292.9,3145.16,15294.1,0.188,17062.5,41.2,3145.0190000000002,,3145.0190000000002,0.0,3145.2070000000003,Y,M,,n,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.18800000000010186
253,Spectrogram 1,1,3147.666,3147.816,4779.1,10533.5,3147.7470000000003,5754.4,0.15,5343.8,31.8,3147.6659999999997,,3147.6659999999997,0.0,3147.816,Y,H,,n,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1499999999996362
254,Spectrogram 1,1,3152.162,3152.282,4584.0,11258.5,3152.192,6674.5,0.12,7218.8,48.1,3152.1620000000003,,3152.1620000000003,0.0,3152.282,Y,L,,,,,,,,,screech or squeak?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.12000000000034561
255,Spectrogram 1,1,3154.597,3154.797,4974.1,11801.4,3154.765,6827.3,0.2,10125.0,51.0,3154.597,,3154.597,0.0,3154.797,Y,M,,,,,,,,,whine or screech?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1999999999998181
256,Spectrogram 1,1,3157.503,3157.668,4779.1,9363.1,3157.563,4584.0,0.165,6468.8,39.9,3157.5029999999997,,3157.5029999999997,0.0,3157.6679999999997,Y,M,,,,,,,,,whine,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.16499999999996362
257,Spectrogram 1,1,3161.031,3161.243,4974.1,9460.6,3161.211,4486.5,0.212,8906.2,41.9,3161.031,,3161.031,0.0,3161.243,Y,M,,,,,,,,,whine or screech?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.21199999999998909
258,Spectrogram 1,1,3167.566,3167.706,4779.1,11801.4,3167.664,7022.3,0.14,11343.8,37.8,3167.566,,3167.566,0.0,3167.7059999999997,Y,M,,y-bi,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.14000000000032742
259,Spectrogram 1,1,3172.128,3172.461,7900.1,12289.0,3172.24,4388.9,0.33299999999999996,10312.5,55.5,3172.1279999999997,,3172.1279999999997,0.0,3172.461,Y,M,,,,,,,,,screech or whine?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.3329999999996289
260,Spectrogram 1,1,3174.751,3174.878,3706.2,14569.8,3174.877,10863.6,0.127,9093.8,57.3,3174.7509999999997,,3174.7509999999997,0.0,3174.8779999999997,Y,H,,n,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1269999999999527
261,Spectrogram 1,1,3175.189,3175.326,3381.1,7802.6,3175.259,4421.5,0.13699999999999998,3656.2,32.2,3175.1890000000003,,3175.1890000000003,0.0,3175.3259999999996,Y,L,,,,,,,,,manatee?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.13700000000017099
262,Spectrogram 1,1,3177.771,3178.076,2942.5,19586.2,3178.0029999999997,16643.7,0.305,8531.2,64.5,3177.7709999999997,,3177.7709999999997,0.0,3178.0759999999996,Y,H,,n?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.3049999999998363
263,Spectrogram 1,1,3179.101,3179.277,4304.7,11898.9,3179.1490000000003,7594.2,0.17600000000000002,4312.5,49.3,3179.1009999999997,,3179.1009999999997,0.0,3179.277,Y,M,,,,,,,,,screech?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.17599999999993088
264,Spectrogram 1,1,3180.791,3180.979,5071.7,12581.6,3180.8590000000004,7509.9,0.188,10781.2,34.1,3180.7909999999997,,3180.7909999999997,0.0,3180.9790000000003,Y,M,,,,,,,,,screech?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.18799999999964712
265,Spectrogram 1,1,3181.376,3181.693,3862.1,17563.2,3181.4159999999997,13701.1,0.317,10781.2,58.9,3181.3759999999997,,3181.3759999999997,0.0,3181.6929999999998,Y,M,,y?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.3170000000000073
266,Spectrogram 1,1,3190.001,3190.19,2145.7,14337.2,3190.059,12191.5,0.18899999999999997,7125.0,38.3,3190.0009999999997,,3190.0009999999997,0.0,3190.19,Y,H,,,,,,,,,trill,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.18899999999985084
267,Spectrogram 1,1,3191.272,3191.561,4031.3,23172.4,3191.4109999999996,19141.1,0.289,8906.2,44.7,3191.272,,3191.272,0.0,3191.5609999999997,Y,H,,y-sub?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.28900000000021464
268,Spectrogram 1,1,3195.004,3195.324,1950.6,22757.5,3195.197,20806.9,0.32,8531.2,44.8,3195.0040000000004,,3195.0040000000004,0.0,3195.324,Y,H,,n?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.3200000000001637
269,Spectrogram 1,1,3198.26,3198.547,5364.3,10045.8,3198.384,4681.5,0.287,8343.8,45.2,3198.26,,3198.26,0.0,3198.547,Y,H,,,,,,,,,screech?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.2869999999998072
270,Spectrogram 1,1,3203.448,3203.733,1853.1,14291.0,3203.6079999999997,12437.9,0.285,1875.0,37.9,3203.448,,3203.448,0.0,3203.7329999999997,Y,M,,y?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.28500000000030923
271,Spectrogram 1,1,3204.583,3204.797,2438.3,8972.9,3204.6079999999997,6534.6,0.214,2718.8,58.5,3204.583,,3204.583,0.0,3204.797,Y,H,,,,,,,,,screech?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.2139999999999418
272,Spectrogram 1,1,3206.055,3206.321,2730.9,17165.6,3206.0609999999997,14434.7,0.266,8718.8,50.0,3206.055,,3206.055,0.0,3206.321,Y,H,,y-bi?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.2660000000000764
273,Spectrogram 1,1,3208.062,3208.25,2926.0,9289.2,3208.211,6363.2,0.188,3000.0,55.7,3208.062,,3208.062,0.0,3208.25,Y,L,,,,,,,,,screech?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.18800000000010186
274,Spectrogram 1,1,3209.18,3209.475,2633.4,16515.4,3209.4240000000004,13882.0,0.295,5062.5,46.0,3209.18,,3209.18,0.0,3209.475,Y,H,,y-bi?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.29500000000007276
275,Spectrogram 1,1,3214.067,3214.377,3572.8,14826.9,3214.184,11254.1,0.31,14812.5,42.4,3214.067,,3214.067,0.0,3214.377,Y,H,,y-bi?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.30999999999994543
276,Spectrogram 1,1,3216.288,3216.457,2438.3,7607.5,3216.349,5169.2,0.16899999999999998,6093.8,39.4,3216.288,,3216.288,0.0,3216.4570000000003,Y,L,,,,,,,,,screech?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.16899999999986903
277,Spectrogram 1,1,3218.47,3218.776,2828.4,19494.3,3218.5440000000003,16665.9,0.306,7500.0,48.4,3218.47,,3218.47,0.0,3218.776,Y,H,,y?-bi,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.30600000000004
278,Spectrogram 1,1,3227.665044345,3227.923665012,9463.6,12788.6,3227.712,3325.0,0.259,10312.5,38.7,3227.665,,3227.665,0.0,3227.9240000000004,N,L,,,,,,,,,whine?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.25862066700028663
279,Spectrogram 1,1,3228.344,3228.529,2730.9,10631.0,3228.4109999999996,7900.1,0.185,9187.5,34.0,3228.344,,3228.344,0.0,3228.5290000000005,Y,L,,,,,,,,,screech or squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.18499999999994543
280,Spectrogram 1,1,3239.714,3239.846,3316.1,16042.1,3239.84,12726.0,0.132,3375.0,46.3,3239.7140000000004,,3239.7140000000004,0.0,3239.8459999999995,Y,L,,,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.13200000000006185
281,Spectrogram 1,1,3241.286,3241.418,3316.1,10357.9,3241.355,7041.8,0.132,10031.2,29.6,3241.2859999999996,,3241.2859999999996,0.0,3241.4179999999997,Y,L,,,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.13200000000006185
282,Spectrogram 1,1,3242.737,3242.805,6694.7,13642.1,3242.752,6947.4,0.068,6937.5,31.6,3242.737,,3242.737,0.0,3242.805,Y,M,,,,,,,,,squeak-faint?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.06799999999975626
283,Spectrogram 1,1,3242.9,3243.015,5431.6,18189.5,3242.933,12757.9,0.115,8250.0,34.2,3242.9,,3242.9,0.0,3243.015,Y,L,,,,,,,,,faint squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.11499999999978172
284,Spectrogram 1,1,3245.697,3245.843,3413.6,6339.6,3245.776,2926.0,0.146,3656.2,28.2,3245.697,,3245.697,0.0,3245.843,Y,L,,,,,,,,,faint whine,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1459999999997308
285,Spectrogram 1,1,3247.702,3247.839,3901.3,5656.9,3247.763,1755.6,0.13699999999999998,3937.5,54.7,3247.702,,3247.702,0.0,3247.8390000000004,Y,L,,,,,,,,,manatee?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.13699999999971624
286,Spectrogram 1,1,3251.51,3251.66,5461.8,7802.6,3251.635,2340.8,0.15,7781.2,40.7,3251.51,,3251.51,0.0,3251.66,Y,L,,,,,,,,,whine?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1499999999996362
287,Spectrogram 1,1,3252.22,3252.357,3641.2,9493.1,3252.256,5851.9,0.13699999999999998,7687.5,35.9,3252.22,,3252.22,0.0,3252.357,Y,L,,,,,,,,,faint manatee?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.13700000000017099
288,Spectrogram 1,1,3255.165,3255.289,3023.5,5754.4,3255.224,2730.9,0.124,3093.8,42.9,3255.165,,3255.165,0.0,3255.289,Y,L,,,,,,,,,manatee?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.12400000000025102
289,Spectrogram 1,1,3260.699,3260.811,8680.3,11508.8,3260.7070000000003,2828.5,0.11199999999999999,9562.5,41.9,3260.699,,3260.699,0.0,3260.8109999999997,Y,L,,,,,,,,,whine?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.11200000000008004
290,Spectrogram 1,1,3276.553,3276.782,5609.2,18466.1,3276.736,12856.9,0.22899999999999998,7031.2,40.6,3276.553,,3276.553,0.0,3276.782,Y,L,,,,,,,,,faint squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.2290000000002692
291,Spectrogram 1,1,3298.41657144,3298.730610822,2813.5,8611.0,3298.493,5797.5,0.314,2906.2,62.8,3298.417,,3298.417,0.0,3298.7309999999998,N,L,,,,,,,,,manatee,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.314039381999919
293,Spectrogram 1,1,3303.439,3303.596,5949.5,8095.2,3303.571,2145.7,0.157,8062.5,46.0,3303.4390000000003,,3303.4390000000003,0.0,3303.5959999999995,Y,L,,,,,,,,,whine or screech?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1570000000001528
294,Spectrogram 1,1,3303.882,3303.979,1820.6,19246.3,3303.8959999999997,17425.7,0.09699999999999999,2062.5,49.3,3303.882,,3303.882,0.0,3303.9790000000003,Y,L,,,,,,,,,manatee?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.09699999999975262
295,Spectrogram 1,1,3310.303,3310.521,2535.8,16287.8,3310.384,13752.0,0.218,8250.0,55.7,3310.303,,3310.303,0.0,3310.5209999999997,Y,M,,n?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.21800000000030195
296,Spectrogram 1,1,3328.165,3328.48,1267.9,21347.4,3328.2929999999997,20079.5,0.315,6656.2,54.4,3328.165,,3328.165,0.0,3328.48,Y,M,,n?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.31500000000005457
297,Spectrogram 1,1,3339.924,3340.238,2390.8,18390.8,3340.163,16000.0,0.314,2906.2,57.4,3339.9240000000004,,3339.9240000000004,0.0,3340.238,Y,M,,y-sub or biphonal?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.31399999999985084
298,Spectrogram 1,1,3350.627,3350.857,2905.3,17685.8,3350.7070000000003,14780.5,0.23,2906.2,50.2,3350.627,,3350.627,0.0,3350.857,Y,H,,n?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.2300000000000182
299,Spectrogram 1,1,3353.864,3354.028,5071.7,12776.7,3353.955,7705.0,0.16399999999999998,9000.0,32.7,3353.864,,3353.864,0.0,3354.028,Y,M,,,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1639999999997599
300,Spectrogram 1,1,3357.469,3357.687,4584.0,10435.9,3357.64,5851.9,0.218,9656.2,64.6,3357.469,,3357.469,0.0,3357.687,Y,M,,,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.2179999999998472
301,Spectrogram 1,1,3358.289,3358.517,2080.7,21196.9,3358.4190000000003,19116.2,0.228,2625.0,58.7,3358.289,,3358.289,0.0,3358.5170000000003,Y,H,,y-biphonal?,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.22799999999961074
302,Spectrogram 1,1,3366.948,3367.132,4811.6,17945.9,3367.0690000000004,13134.3,0.184,10968.8,32.2,3366.948,,3366.948,0.0,3367.132,Y,L,,,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.18400000000019645
303,Spectrogram 1,1,3376.389,3376.558,4876.6,18568.4,3376.469,13691.8,0.16899999999999998,13968.8,38.9,3376.389,,3376.389,0.0,3376.558,Y,M,,,,,,,,,squeak,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.16899999999986903
304,Spectrogram 1,1,3376.929,3377.134,2340.8,27439.0,3377.075,25098.2,0.205,6750.0,39.4,3376.929,,3376.929,0.0,3377.134,Y,M,,y-freq jump?,,,,,,,squeak-6,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.20499999999992724
306,Spectrogram 1,1,3392.228,3392.357,7616.1,12776.7,3392.3390000000004,5160.6,0.129,10781.2,43.0,3392.228,,3392.228,0.0,3392.357,Y,L,,,,,,,,,squeak?,,,,,170709035524,1.066,5392.924,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1289999999999054
