Selection,View,Channel,begin_time,end_time,Low Freq (Hz),Delta Time (s),Delta Freq (Hz),High Freq (Hz),Inband Power (dB FS),Begin Date Time,SNR,NUM HARM,recording_filename,filename,StartMicInWater,EndMicInWater,filepath,label,call_length,split_type
472,Spectrogram 1,1,9209.491313333332,9209.737263333336,8832.0,0.246,7634.749,16466.749,,2012/12/11  2:56:12.1435,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.2459500000040861,test
357,Spectrogram 1,1,3983.197091711336,3983.386223333335,12717.352,0.1891,1106.648,13824.0,,2012/12/11  1:29:05.8493,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1891316219989676,test
542,Spectrogram 1,1,1289.2434399999984,1289.414850000001,12887.021,0.1714,1034.144,13921.165,,2012/12/11  3:44:10.2679,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1714100000026519,test
645,Spectrogram 1,1,9630.400095178004,9630.615927177,8458.15,0.2158,10149.78,18607.93,,2012/12/11  6:03:11.4246,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.2158319989957817,test
600,Spectrogram 1,1,4634.960816865001,4635.104200000002,8432.248,0.1434,6424.895,14857.143,,2012/12/11  4:39:55.9853,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1433831350004766,test
427,Spectrogram 1,1,7347.631053333331,7347.735393333336,6443.511,0.1043,1431.891,7875.402,,2012/12/11  2:25:10.2832,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1043400000053225,test
11,Spectrogram 1,1,1130.768030892,1131.040559946,767.1,0.2725,3417.515,4184.615,-95.92,2012/12/10  15:41:50.7680,1.1,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.2725290539999605,test
457,Spectrogram 1,1,8358.668123333337,8358.943883333333,12250.625,0.2758,1272.792,13523.417,,2012/12/11  2:42:01.3203,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.2757599999968079,test
408,Spectrogram 1,1,6698.755333333334,6698.833583333333,11773.328,0.0782,954.594,12727.922,,2012/12/11  2:14:21.4075,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0782499999986612,test
406,Spectrogram 1,1,6576.306605779333,6576.459443333333,11534.679,0.1528,4593.321,16128.0,,2012/12/11  2:12:18.9588,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1528375540001434,test
474,Spectrogram 1,1,9438.918245901332,9439.13393333333,9227.743,0.2157,5364.257,14592.0,,2012/12/11  3:00:01.5704,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.2156874319989583,test
368,Spectrogram 1,1,4595.416033333335,4595.501743333334,11217.352,0.0857,4700.0,15917.352,,2012/12/11  1:39:18.0682,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0857099999993806,test
65,Spectrogram 1,1,9904.429883366,9904.492565048,6153.846,0.0627,4923.077,11076.923,-99.86,2012/12/10  18:08:04.4299,2.9,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.0626816820004023,test
622,Spectrogram 1,1,7347.284389696004,7347.469388553,8035.242,0.185,13744.493,21779.736,,2012/12/11  5:25:08.3089,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1849988569956622,test
584,Spectrogram 1,1,3177.4992100000018,3177.6568010409974,11619.048,0.1576,2222.567,13841.615,,2012/12/11  4:15:38.5237,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1575910409956122,test
338,Spectrogram 1,1,3312.854823333335,3313.097043333335,11517.352,0.2422,2100.0,13617.352,-98.37,2012/12/11  1:17:55.5070,0.6,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.2422200000000884,test
348,Spectrogram 1,1,3687.026739157336,3687.247603333337,6717.352,0.2209,9026.648,15744.0,,2012/12/11  1:24:09.6789,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.2208641760007594,test
231,Spectrogram 1,1,10301.389356666668,10301.605496666669,8293.445,0.2161,9404.521,17697.966,-103.79,2012/12/11  0:14:25.9512,1.8,3,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.2161400000004505,test
460,Spectrogram 1,1,8365.477523333335,8365.581863333333,12011.976,0.1043,1272.793,13284.769,,2012/12/11  2:42:08.1297,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1043399999980465,test
661,Spectrogram 1,1,9756.611269252004,9756.981266964998,6132.159,0.37,25374.449,31506.608,,2012/12/11  6:05:17.6358,,7,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.3699977129945182,test
494,Spectrogram 1,1,10360.432786711332,10360.60328333333,9784.59,0.1705,4807.41,14592.0,-100.19,2012/12/11  3:15:23.0850,8.8,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.170496621998609,test
562,Spectrogram 1,1,1983.819671054,1984.006379999999,15619.048,0.1867,1722.746,17341.794,,2012/12/11  3:55:44.8442,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1867089459988165,test
525,Spectrogram 1,1,676.5503099999987,676.6807400000034,12091.526,0.1304,1034.144,13125.67,,2012/12/11  3:33:57.5748,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1304300000047078,test
507,Spectrogram 1,1,241.256749541004,241.4088899999988,12091.526,0.1521,3146.569,15238.095,,2012/12/11  3:26:42.2812,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1521404589947792,test
186,Spectrogram 1,1,9195.302866666663,9195.593886666666,11408.072,0.291,2152.466,13560.538,,2012/12/10  23:55:59.8647,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.2910200000023906,test
572,Spectrogram 1,1,2602.8593699999983,2603.1015899999984,7000.357,0.2422,2863.783,9864.14,,2012/12/11  4:06:03.8839,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.2422200000000884,test
2,Spectrogram 1,1,415.595797411,415.688457289,3719.6,0.0927,10914.546,14634.146,-93.64,2012/12/10  15:29:55.5958,0.3,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.0926598780000063,test
34,Spectrogram 1,1,3967.330499,3967.419211277,8952.4,0.0887,7539.908,16492.308,-97.43,2012/12/10  16:29:07.3305,0.1,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.0887122770000132,test
90,Spectrogram 1,1,430.1294099999996,430.22163999999975,9150.0,0.0922,11944.17,21094.17,-95.05,2012/12/10  18:29:57.8629,0.3,2,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.0922300000001428,test
420,Spectrogram 1,1,7243.82706333333,7243.923953333331,8829.996,0.0969,1193.243,10023.239,,2012/12/11  2:23:26.4792,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0968900000007124,test
102,Spectrogram 1,1,4451.212099999999,4451.26571,11947.885,0.0536,837.113,12784.998,-103.29,2012/12/10  19:36:58.9456,3.9,1,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.0536100000008445,test
332,Spectrogram 1,1,2977.394793333333,2977.696633333333,11817.352,0.3018,1400.0,13217.352,,2012/12/11  1:12:20.0470,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.3018400000000838,test
36,Spectrogram 1,1,4819.489458,4819.584759,9353.846,0.0953,1417.454,10771.3,-97.2,2012/12/10  16:43:19.4895,9.4,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.0953010000002905,test
409,Spectrogram 1,1,6730.887253333334,6731.222633333331,11136.932,0.3354,2625.134,13762.066,,2012/12/11  2:14:53.5394,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.3353799999968032,test
669,Spectrogram 1,1,9785.462774847998,9785.778814561005,3594.714,0.316,16704.846,20299.559,,2012/12/11  6:05:46.4873,,4,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.3160397130068304,test
278,Spectrogram 1,1,759.4223633333313,759.5677033333341,9071.263,0.1453,1343.503,10414.766,-91.75,2012/12/11  0:35:22.0745,6.8,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1453400000027613,test
469,Spectrogram 1,1,9123.601613333332,9123.728313333331,12330.174,0.1267,1590.991,13921.165,,2012/12/11  2:54:46.2538,,`1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1266999999988911,test
232,Spectrogram 1,1,10313.261906666668,10313.355066666669,12677.508,0.0932,777.817,13455.325,-95.92,2012/12/11  0:14:37.8237,1.1,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.0931600000003527,test
306,Spectrogram 1,1,1036.379693333336,1036.4355933333354,7939.892,0.0559,10111.627,18051.519,,2012/12/11  0:39:59.0319,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.055899999999383,test
18,Spectrogram 1,1,1984.618947357,1984.71980807,8615.385,0.1009,11815.384,20430.769,-97.03,2012/12/10  15:56:04.6189,0.0,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.1008607129999745,test
515,Spectrogram 1,1,507.95072000000073,508.04761000000144,3500.179,0.0969,13046.12,16546.299,-92.72,2012/12/11  3:31:08.9752,0.0,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.0968900000007124,test
413,Spectrogram 1,1,6748.320823333335,6748.387903333336,8909.545,0.0671,1193.243,10102.788,,2012/12/11  2:15:10.9730,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0670800000007147,test
603,Spectrogram 1,1,4808.765469999999,4808.869810000004,11932.427,0.1043,1829.639,13762.066,,2012/12/11  4:42:49.7900,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.104340000004413,test
606,Spectrogram 1,1,5390.534050000002,5390.843350000003,2943.332,0.3093,11773.328,14716.66,,2012/12/11  4:52:31.5586,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.3093000000008032,test
544,Spectrogram 1,1,1362.6445900000035,1362.767896391997,13333.333,0.1233,4008.461,17341.794,,2012/12/11  3:45:23.6691,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1233063919935375,test
574,Spectrogram 1,1,2613.033770000002,2613.425049999998,5966.213,0.3913,3738.828,9705.041,-90.89,2012/12/11  4:06:14.0583,8.7,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.3912799999961862,test
355,Spectrogram 1,1,3974.401693333333,3974.502303333335,12217.352,0.1006,1400.0,13617.352,,2012/12/11  1:28:57.0539,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1006100000022343,test
477,Spectrogram 1,1,9476.792213333334,9477.108973333336,9466.392,0.3168,795.495,10261.887,,2012/12/11  3:00:39.4444,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.3167600000015227,test
459,Spectrogram 1,1,8368.805263333335,8368.954323333332,8432.248,0.1491,1431.892,9864.14,,2012/12/11  2:42:11.4574,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1490599999960977,test
586,Spectrogram 1,1,3458.9498198919973,3459.2114477840005,8000.0,0.2616,12000.0,20000.0,,2012/12/11  4:20:19.9743,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.2616278920031618,test
71,Spectrogram 1,1,10081.87549,10081.9568,9363.229,0.0813,1263.637,10626.866,-102.27,2012/12/10  18:11:01.8755,2.7,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.0813099999995756,test
230,Spectrogram 1,1,10280.527426666667,10280.587046666667,6808.521,0.0596,848.528,7657.049,,2012/12/11  0:14:05.0893,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.0596199999999953,test
277,Spectrogram 1,1,756.6386933333342,756.7467633333363,8859.131,0.1081,1767.767,10626.898,,2012/12/11  0:35:19.2909,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1080700000020442,test
505,Spectrogram 1,1,181.00308000000223,181.18940999999904,12568.823,0.1863,1193.243,13762.066,,2012/12/11  3:25:42.0276,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1863299999968148,test
508,Spectrogram 1,1,254.60173999999824,254.7470699999976,7398.105,0.1453,1988.738,9386.843,,2012/12/11  3:26:55.6262,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1453299999993476,test
198,Spectrogram 1,1,9765.002914238668,9765.216446666664,7091.364,0.2135,4807.796,11899.16,,2012/12/11  0:05:29.5647,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.2135324279952328,test
597,Spectrogram 1,1,3992.188326864998,3992.318670000001,10500.536,0.1303,3975.654,14476.19,,2012/12/11  4:29:13.2128,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1303431350029313,test
443,Spectrogram 1,1,7679.319893333333,7679.41305333333,8909.545,0.0932,1352.342,10261.887,,2012/12/11  2:30:41.9721,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0931599999967147,test
506,Spectrogram 1,1,215.83297000000312,216.09010000000129,8114.05,0.2571,1988.738,10102.788,,2012/12/11  3:26:16.8575,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.2571299999981704,test
162,Spectrogram 1,1,8431.269176666668,8431.452976666667,11567.379,0.1838,1750.327,13317.706,,2012/12/10  23:43:15.8310,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1837999999988824,test
416,Spectrogram 1,1,6835.947063333333,6836.1073033333305,11375.58,0.1602,2227.387,13602.967,,2012/12/11  2:16:38.5992,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1602399999974295,test
38,Spectrogram 1,1,6003.630003628,6003.758092283,8772.2,0.1281,6375.341,15147.541,-98.37,2012/12/10  17:03:03.6300,4.1,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.1280886550002833,test
629,Spectrogram 1,1,7938.444741822001,7938.606615821998,7823.789,0.1619,18819.383,26643.172,,2012/12/11  5:34:59.4692,,3,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1618739999976242,test
245,Spectrogram 1,1,10469.273466666666,10469.444876666668,4899.333,0.1714,8485.281,13384.614,,2012/12/11  0:17:13.8353,,2,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1714100000026519,test
599,Spectrogram 1,1,4416.334070122,4416.617500337998,5904.762,0.2834,14857.143,20761.905,,2012/12/11  4:36:17.3586,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.2834302159972139,test
40,Spectrogram 1,1,6044.210128761,6044.316415092,8854.2,0.1063,2222.723,11076.923,-101.96,2012/12/10  17:03:44.2101,1.2,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.1062863309998647,test
185,Spectrogram 1,1,9186.997296666668,9187.368736666667,10869.955,0.3714,3443.946,14313.901,,2012/12/10  23:55:51.5591,,2,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.3714399999989837,test
602,Spectrogram 1,1,4647.368016405002,4647.782260567998,5142.857,0.4142,14095.238,19238.095,,2012/12/11  4:40:08.3925,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.4142441629956011,test
554,Spectrogram 1,1,1657.6365799999985,1657.7781899999973,12727.922,0.1416,1113.693,13841.615,,2012/12/11  3:50:18.6611,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1416099999987636,test
495,Spectrogram 1,1,10586.904383333334,10587.068353333336,11534.679,0.164,2466.035,14000.714,,2012/12/11  3:19:09.5566,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1639700000014272,test
246,Spectrogram 1,1,10510.367556666668,10510.501706666666,8434.867,0.1341,1697.056,10131.923,,2012/12/11  0:17:54.9294,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1341499999980442,test
174,Spectrogram 1,1,9081.851285666668,9082.003236666667,7103.139,0.152,5199.382,12302.521,,2012/12/10  23:54:06.4131,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1519509999998263,test
463,Spectrogram 1,1,8467.24945333333,8467.398513333334,12011.976,0.1491,2147.837,14159.813,,2012/12/11  2:43:49.9016,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1490600000033737,test
