Selection,View,channel,begin_time,end_time,Low Freq (Hz),High Freq (Hz),Delta Time (s),Delta Freq (Hz),Avg Power Density (dB FS/Hz),Agg Entropy (bits),Center Freq (Hz),PFC Max Freq (Hz),PFC Min Freq (Hz),Max Freq (Hz),Annotation,filename,StartMicInWater,EndMicInWater,filepath,label,call_length
53,Spectrogram 1,1,262.3394217,262.552657,3220.447,4057.554,0.2132,837.107,-49.72,1.398,3562.5,3562.5,3375,3562.5,Y,211210_0079,40.63984103,346.6577173,annotations,1,0.213235257
54,Spectrogram 1,1,283.6809073,283.8867896,4600.639,5367.412,0.2059,766.773,-48.22,1.515,5062.5,5250,4687.5,5062.5,N,211210_0079,40.63984103,346.6577173,annotations,1,0.205882317
55,Spectrogram 1,1,309.2587269,309.5454916,6900.958,7667.732,0.2868,766.774,-48.67,1.996,7312.5,7500,6937.5,6937.5,N,211210_0079,40.63984103,346.6577173,annotations,1,0.286764656
56,Spectrogram 1,1,322.4133022,322.5824198,1840.256,3067.093,0.1691,1226.837,-55.37,2.059,1875,3000,1875,1875,N,211210_0079,40.63984103,346.6577173,annotations,1,0.169117617
57,Spectrogram 1,1,327.1329898,327.346225,2607.029,3833.866,0.2132,1226.837,-54.51,2.628,3000,3750,2625,3750,N,211210_0079,40.63984103,346.6577173,annotations,1,0.213235258
58,Spectrogram 1,1,330.5204201,330.7042436,4753.994,5827.476,0.1838,1073.482,-51.25,1.529,5625,5812.5,4875,5625,N,211210_0079,40.63984103,346.6577173,annotations,1,0.183823498
59,Spectrogram 1,1,333.0722484,333.2928366,4753.994,5827.476,0.2206,1073.482,-38.64,1.867,5437.5,5625,4875,5437.5,N,211210_0079,40.63984103,346.6577173,annotations,1,0.220588197
60,Spectrogram 1,1,336.2068084,336.4200437,5060.703,5827.476,0.2132,766.773,-43.27,1.449,5437.5,5437.5,5250,5437.5,N,211210_0079,40.63984103,346.6577173,annotations,1,0.213235257
61,Spectrogram 1,1,340.0800675,340.2785968,5214.058,6134.185,0.1985,920.127,-41.33,1.348,5437.5,5625,5250,5437.5,N,211210_0079,40.63984103,346.6577173,annotations,1,0.198529377
62,Spectrogram 1,1,342.3962435,342.6315376,2300.319,3220.447,0.2353,920.128,-58.68,2.167,2812.5,3187.5,2437.5,3187.5,N,211210_0079,40.63984103,346.6577173,annotations,1,0.235294077
63,Spectrogram 1,1,346.4150703,346.6577173,4907.348,5827.476,0.2426,920.128,-39.69,1.368,5437.5,5625,5062.5,5437.5,,211210_0079,40.63984103,346.6577173,annotations,1,0.242647016
1,Spectrogram 1,1,64.66846264,64.85603803,3107.914,3987.22,0.1876,879.306,-47.97,1.575,3562.5,3937.5,3187.5,3750,Y,211212_0080,64.66846264,64.85603803,annotations,1,0.187575391
1,Spectrogram 1,1,41.73309348,41.9022111,1230.769,1846.154,0.1691,615.385,-45.34,1.449,1500,1687.5,1312.5,1500,N,211212_0081,41.73309348,242.9395074,annotations,1,0.169117617
2,Spectrogram 1,1,168.7546779,168.8870308,8615.385,9538.462,0.1324,923.077,-60.06,2.062,8812.5,9375,8625,8812.5,N,211212_0081,41.73309348,242.9395074,annotations,1,0.132352918
3,Spectrogram 1,1,172.7752934,172.9885286,3538.462,4307.692,0.2132,769.23,-51.57,1.78,3750,4125,3562.5,3562.5,N,211212_0081,41.73309348,242.9395074,annotations,1,0.213235257
4,Spectrogram 1,1,173.7605873,173.9591167,4000,4769.231,0.1985,769.231,-58.65,1.917,4500,4687.5,4125,4687.5,N,211212_0081,41.73309348,242.9395074,annotations,1,0.198529377
5,Spectrogram 1,1,177.4076455,177.5767631,4153.846,5179.856,0.1691,1026.01,-58.43,1.815,4687.5,5062.5,4312.5,4500,N,211212_0081,41.73309348,242.9395074,annotations,1,0.169117618
6,Spectrogram 1,1,180.8818725,181.0509901,4153.846,4769.231,0.1691,615.385,-50.89,1.356,4312.5,4687.5,4312.5,4312.5,N,211212_0081,41.73309348,242.9395074,annotations,1,0.169117618
7,Spectrogram 1,1,186.2395489,186.4160195,4769.231,5384.615,0.1765,615.384,-54.23,1.461,5062.5,5250,4875,5062.5,N,211212_0081,41.73309348,242.9395074,annotations,1,0.176470557
8,Spectrogram 1,1,187.1660194,187.3498429,3230.769,3846.154,0.1838,615.385,-43.92,1.391,3562.5,3750,3375,3750,N,211212_0081,41.73309348,242.9395074,annotations,1,0.183823498
9,Spectrogram 1,1,190.2803742,190.54508,3384.615,4153.846,0.2647,769.231,-55.77,1.857,3937.5,4125,3562.5,3937.5,N,211212_0081,41.73309348,242.9395074,annotations,1,0.264705836
10,Spectrogram 1,1,192.4733633,192.5666374,3539.568,5384.615,0.0933,1845.047,-52.37,2.8,4500,5250,4125,4875,N,211212_0081,41.73309348,242.9395074,annotations,1,0.09327412
11,Spectrogram 1,1,195.4868509,195.7473345,2676.259,4153.846,0.2605,1477.587,-54.58,2.693,3562.5,4125,3000,3750,Y,211212_0081,41.73309348,242.9395074,annotations,1,0.260483537
12,Spectrogram 1,1,196.24456,196.4357364,6461.538,7076.923,0.1912,615.385,-56.11,1.432,6937.5,6937.5,6562.5,6937.5,N,211212_0081,41.73309348,242.9395074,annotations,1,0.191176438
13,Spectrogram 1,1,201.74201,201.9338583,2071.942,3798.561,0.1918,1726.619,-50.68,2.707,2437.5,3562.5,2250,2437.5,Y,211212_0081,41.73309348,242.9395074,annotations,1,0.191848305
14,Spectrogram 1,1,207.7475982,207.8799512,3230.769,3846.154,0.1324,615.385,-37.79,1.186,3562.5,3750,3375,3750,Y,211212_0081,41.73309348,242.9395074,annotations,1,0.132352918
15,Spectrogram 1,1,210.4167154,210.6225977,3280.576,4461.538,0.2059,1180.962,-40.64,2.184,3937.5,4312.5,3562.5,4312.5,Y,211212_0081,41.73309348,242.9395074,annotations,1,0.205882318
16,Spectrogram 1,1,210.7428482,210.9240683,3076.923,3971.223,0.1812,894.3,-51.09,1.775,3562.5,3750,3187.5,3562.5,Y,211212_0081,41.73309348,242.9395074,annotations,1,0.181220052
17,Spectrogram 1,1,213.2334806,213.3731865,1538.462,2153.846,0.1397,615.384,-54.65,1.445,1875,2062.5,1687.5,2062.5,N,211212_0081,41.73309348,242.9395074,annotations,1,0.139705858
18,Spectrogram 1,1,216.0128919,216.1746566,1846.154,2461.538,0.1618,615.384,-51.23,1.582,1875,2437.5,1875,1875,N,211212_0081,41.73309348,242.9395074,annotations,1,0.161764678
19,Spectrogram 1,1,219.0673043,219.2511278,3846.154,4307.692,0.1838,461.538,-40.97,1,3937.5,4125,3937.5,3937.5,N,211212_0081,41.73309348,242.9395074,annotations,1,0.183823498
20,Spectrogram 1,1,220.0525982,220.2290688,3076.923,3846.154,0.1765,769.231,-54.52,1.836,3562.5,3750,3187.5,3187.5,N,211212_0081,41.73309348,242.9395074,annotations,1,0.176470558
21,Spectrogram 1,1,222.0158332,222.3307733,3539.568,5384.615,0.3149,1845.047,-49.87,2.638,4500,5062.5,3750,4500,Y,211212_0081,41.73309348,242.9395074,annotations,1,0.314940084
22,Spectrogram 1,1,227.8200863,228.0700863,4000,4769.231,0.25,769.231,-42.09,1.717,4312.5,4687.5,4312.5,4687.5,Y,211212_0081,41.73309348,242.9395074,annotations,1,0.249999957
23,Spectrogram 1,1,230.5241579,230.7833211,4000,5352.518,0.2592,1352.518,-47.15,2.586,4500,5250,4125,4125,N,211212_0081,41.73309348,242.9395074,annotations,1,0.25916318
24,Spectrogram 1,1,231.4818504,231.7906739,2923.077,3538.462,0.3088,615.385,-54.39,0.541,3375,3375,3000,3375,N,211212_0081,41.73309348,242.9395074,annotations,1,0.308823476
25,Spectrogram 1,1,233.179069,233.4070101,4153.846,4769.231,0.2279,615.385,-54.88,1.493,4500,4687.5,4312.5,4312.5,N,211212_0081,41.73309348,242.9395074,annotations,1,0.227941137
26,Spectrogram 1,1,236.1570102,236.3923043,3076.923,4230.216,0.2353,1153.293,-45.87,1.542,3562.5,4125,3375,3562.5,Y,211212_0081,41.73309348,242.9395074,annotations,1,0.235294077
27,Spectrogram 1,1,236.9364218,237.170755,4153.846,5007.194,0.2343,853.348,-41.38,1.363,4687.5,4687.5,4312.5,4687.5,Y,211212_0081,41.73309348,242.9395074,annotations,1,0.234333201
28,Spectrogram 1,1,242.6596851,242.9395074,2503.597,3971.223,0.2798,1467.626,-54.42,2.204,3562.5,3937.5,2625,3562.5,,211212_0081,41.73309348,242.9395074,annotations,1,0.279822358
1,Spectrogram 1,1,12.25003349,12.39660711,2923.077,3884.892,0.1466,961.815,-56.61,1.625,3562.5,3750,3187.5,3562.5,Y,211212_0082,12.25003349,486.3452236,annotations,1,0.146573617
2,Spectrogram 1,1,31.57604954,31.77457892,4461.538,5230.769,0.1985,769.231,-53.78,1.936,4687.5,5062.5,4500,4500,N,211212_0082,12.25003349,486.3452236,annotations,1,0.198529377
3,Spectrogram 1,1,35.42163711,35.56869591,3538.462,4000,0.1471,461.538,-58.66,1.072,3562.5,3937.5,3562.5,3562.5,N,211212_0082,12.25003349,486.3452236,annotations,1,0.147058798
4,Spectrogram 1,1,50.01141942,50.2099488,4307.692,4769.231,0.1985,461.539,-58.73,1.553,4500,4687.5,4312.5,4500,N,211212_0082,12.25003349,486.3452236,annotations,1,0.198529378
5,Spectrogram 1,1,124.398489,124.5455478,3076.923,3538.462,0.1471,461.539,-56.63,0.599,3375,3375,3187.5,3375,N,211212_0082,12.25003349,486.3452236,annotations,1,0.147058798
6,Spectrogram 1,1,188.1546421,188.3090538,5846.154,6615.385,0.1544,769.231,-63.06,1.923,6187.5,6562.5,6000,6187.5,N,211212_0082,12.25003349,486.3452236,annotations,1,0.154411738
7,Spectrogram 1,1,196.6208921,196.7679509,2923.077,3538.462,0.1471,615.385,-56.71,1.373,3375,3375,3000,3375,N,211212_0082,12.25003349,486.3452236,annotations,1,0.147058798
8,Spectrogram 1,1,208.3697686,208.6344744,4153.846,4769.231,0.2647,615.385,-58.66,1.156,4687.5,4687.5,4312.5,4687.5,N,211212_0082,12.25003349,486.3452236,annotations,1,0.264705836
9,Spectrogram 1,1,221.1771511,221.3830334,2769.231,3384.615,0.2059,615.384,-64.04,1.857,3187.5,3375,2812.5,3187.5,N,211212_0082,12.25003349,486.3452236,annotations,1,0.205882317
10,Spectrogram 1,1,231.1726957,231.4447545,2923.077,3538.462,0.2721,615.385,-63.56,1.466,3187.5,3375,3000,3187.5,N,211212_0082,12.25003349,486.3452236,annotations,1,0.272058776
11,Spectrogram 1,1,234.4714225,234.7287754,3384.615,3692.308,0.2574,307.693,-61.09,0,3562.5,3562.5,3562.5,3562.5,N,211212_0082,12.25003349,486.3452236,annotations,1,0.257352896
12,Spectrogram 1,1,249.9467746,250.2114804,3538.462,3846.154,0.2647,307.692,-59.28,0.83,3562.5,3750,3562.5,3562.5,N,211212_0082,12.25003349,486.3452236,annotations,1,0.264705836
13,Spectrogram 1,1,291.741813,291.9991659,4769.231,5384.615,0.2574,615.384,-48.8,1.444,5250,5250,4875,5250,N,211212_0082,12.25003349,486.3452236,annotations,1,0.257352897
14,Spectrogram 1,1,293.4332868,293.5876986,4153.846,4769.231,0.1544,615.385,-41.33,1.489,4500,4687.5,4312.5,4500,N,211212_0082,12.25003349,486.3452236,annotations,1,0.154411738
15,Spectrogram 1,1,368.8077386,369.006268,2923.077,3538.462,0.1985,615.385,-61.55,1.58,3187.5,3375,3000,3187.5,N,211212_0082,12.25003349,486.3452236,annotations,1,0.198529378
16,Spectrogram 1,1,370.5871501,370.7783265,4153.846,4769.231,0.1912,615.385,-57.65,1.524,4500,4687.5,4312.5,4500,N,211212_0082,12.25003349,486.3452236,annotations,1,0.191176437
17,Spectrogram 1,1,388.763957,388.888957,4461.538,5076.923,0.125,615.385,-54.22,1.913,4687.5,5062.5,4500,4687.5,N,211212_0082,12.25003349,486.3452236,annotations,1,0.124999978
18,Spectrogram 1,1,391.6095447,391.7619876,4000,5784.173,0.1524,1784.173,-36.64,2.952,5250,5625,4312.5,5625,Y,211212_0082,12.25003349,486.3452236,annotations,1,0.15244289
19,Spectrogram 1,1,407.783185,407.9890673,4461.538,4923.077,0.2059,461.539,-47.38,1.371,4875,4875,4500,4875,N,211212_0082,12.25003349,486.3452236,annotations,1,0.205882317
20,Spectrogram 1,1,410.3998712,410.6057535,3384.615,3846.154,0.2059,461.539,-52.63,0.725,3562.5,3750,3562.5,3562.5,N,211212_0082,12.25003349,486.3452236,annotations,1,0.205882317
21,Spectrogram 1,1,428.1294153,428.2617682,3846.154,4461.538,0.1324,615.384,-45.8,1.126,4312.5,4312.5,3937.5,4312.5,N,211212_0082,12.25003349,486.3452236,annotations,1,0.132352918
22,Spectrogram 1,1,435.44501,435.614109,4000,5093.525,0.1691,1093.525,-45.87,1.72,4312.5,5062.5,4125,4312.5,Y,211212_0082,12.25003349,486.3452236,annotations,1,0.169098983
23,Spectrogram 1,1,455.0792891,455.2263479,3538.462,4402.878,0.1471,864.416,-59.49,2.111,4125,4312.5,3750,4312.5,N,211212_0082,12.25003349,486.3452236,annotations,1,0.147058798
24,Spectrogram 1,1,474.7455224,474.8616671,4143.885,5846.154,0.1161,1702.269,-59.29,2.871,5062.5,5812.5,4312.5,5062.5,N,211212_0082,12.25003349,486.3452236,annotations,1,0.116144737
25,Spectrogram 1,1,486.1908118,486.3452236,3846.154,4834.532,0.1544,988.378,-56.68,2.001,4312.5,4687.5,3937.5,4312.5,,211212_0082,12.25003349,486.3452236,annotations,1,0.154411738
1,Spectrogram 1,1,216.6552281,216.8390516,4143.885,5870.504,0.1838,1726.619,-51.22,3.042,4875,5812.5,4312.5,4500,Y,211213_0083,216.6552281,474.3998711,annotations,1,0.183823497
2,Spectrogram 1,1,233.253429,233.5328407,4769.231,5076.923,0.2794,307.692,-46.99,0.928,5062.5,5062.5,4875,5062.5,N,211213_0083,216.6552281,474.3998711,annotations,1,0.279411716
3,Spectrogram 1,1,285.0831644,285.2375761,4153.846,4615.385,0.1544,461.539,-53.75,0.999,4500,4500,4312.5,4312.5,N,211213_0083,216.6552281,474.3998711,annotations,1,0.154411738
4,Spectrogram 1,1,285.4287525,285.5316937,3384.615,4153.846,0.1029,769.231,-49.6,1.841,3750,4125,3562.5,3750,N,211213_0083,216.6552281,474.3998711,annotations,1,0.102941158
5,Spectrogram 1,1,474.2307535,474.3998711,4000,4769.231,0.1691,769.231,-60.82,1.938,4500,4687.5,4125,4500,,211213_0083,216.6552281,474.3998711,annotations,1,0.169117618
1,Spectrogram 1,1,81.60799321,81.74317536,4307.692,4923.077,0.1352,615.385,-48.59,,,,,,N,211213_0084,81.60799321,600.798508,annotations,1,0.135182156
2,Spectrogram 1,1,88.41707027,88.52105654,4153.846,4769.231,0.104,615.385,-60.45,,,,,,N,211213_0084,81.60799321,600.798508,annotations,1,0.103986274
3,Spectrogram 1,1,147.6545592,147.9457207,3846.154,5230.769,0.2912,1384.615,-49.09,,,,,,N,211213_0084,81.60799321,600.798508,annotations,1,0.291161565
4,Spectrogram 1,1,159.4725282,159.5921124,3846.154,4615.385,0.1196,769.231,-54.31,,,,,,N,211213_0084,81.60799321,600.798508,annotations,1,0.119584214
5,Spectrogram 1,1,338.304401,338.4707791,3692.308,4461.538,0.1664,769.23,-61.38,,,,,,N,211213_0084,81.60799321,600.798508,annotations,1,0.166378037
6,Spectrogram 1,1,338.6787516,338.7619406,4307.692,5076.923,0.0832,769.231,-58.72,,,,,,N,211213_0084,81.60799321,600.798508,annotations,1,0.083189018
7,Spectrogram 1,1,600.6529272,600.798508,4461.538,5076.923,0.1456,615.385,-53.58,,,,,,,211213_0084,81.60799321,600.798508,annotations,1,0.145580783
1,Spectrogram 1,1,40.18054966,40.43970384,2330.935,4316.547,0.2592,1985.612,-37.48,2.064,3562.5,3750,2625,3562.5,Y,211213_0086,40.18054966,378.415444,annotations,1,0.259154182
2,Spectrogram 1,1,69.4481864,69.72308105,3230.769,4230.216,0.2749,999.447,-55.87,1.909,3750,4125,3375,3562.5,N,211213_0086,40.18054966,378.415444,annotations,1,0.274894647
3,Spectrogram 1,1,70.49161941,70.63132527,4615.385,4923.077,0.1397,307.692,-62.8,0.919,4875,4875,4687.5,4875,N,211213_0086,40.18054966,378.415444,annotations,1,0.139705858
4,Spectrogram 1,1,72.44501657,72.72061326,3453.237,4461.538,0.2756,1008.301,-57.23,1.931,3937.5,4312.5,3562.5,3937.5,Y,211213_0086,40.18054966,378.415444,annotations,1,0.275596686
5,Spectrogram 1,1,81.06745276,81.33039426,3078.03,4001.107,0.2629,923.077,-52.74,1.586,3562.5,3937.5,3562.5,3562.5,N,211213_0086,40.18054966,378.415444,annotations,1,0.262941501
6,Spectrogram 1,1,90.98878621,91.29025675,3049.807,3511.345,0.3015,461.538,-58.86,0.989,3375,3375,3187.5,3187.5,N,211213_0086,40.18054966,378.415444,annotations,1,0.301470535
7,Spectrogram 1,1,92.48158689,92.62408874,4449.917,5352.518,0.1425,902.601,-55.48,1.954,5062.5,5250,4500,5062.5,Y,211213_0086,40.18054966,378.415444,annotations,1,0.142501846
8,Spectrogram 1,1,143.7759174,143.9906029,2769.231,3798.561,0.2147,1029.33,-38.87,2.413,3000,3750,2812.5,3000,N,211213_0086,40.18054966,378.415444,annotations,1,0.214685523
9,Spectrogram 1,1,243.0691278,243.2676572,5526.316,6631.579,0.1985,1105.263,-55.05,1.819,6562.5,6562.5,5625,6187.5,N,211213_0086,40.18054966,378.415444,annotations,1,0.198529377
10,Spectrogram 1,1,291.0262057,291.2100292,3473.684,3947.368,0.1838,473.684,-49.04,1.535,3750,3937.5,3562.5,3562.5,N,211213_0086,40.18054966,378.415444,annotations,1,0.183823498
11,Spectrogram 1,1,298.2177166,298.4503226,3473.684,3971.223,0.2326,497.539,-47.05,1.311,3750,3937.5,3562.5,3750,Y,211213_0086,40.18054966,378.415444,annotations,1,0.232606004
12,Spectrogram 1,1,378.1728247,378.415444,3157.895,4057.554,0.2426,899.659,-45.79,1.705,3562.5,3937.5,3187.5,3562.5,,211213_0086,40.18054966,378.415444,annotations,1,0.242619305
1,Spectrogram 1,1,16.80641374,16.9461196,3230.769,3846.154,0.1397,615.385,-61.96,1.534,3562.5,3750,3375,3562.5,N,211220_0089,16.80641374,592.8386834,annotations,1,0.139705858
2,Spectrogram 1,1,18.65493156,18.85346093,8615.385,9538.462,0.1985,923.077,-62.08,2.011,9187.5,9375,8812.5,9187.5,N,211220_0089,16.80641374,592.8386834,annotations,1,0.198529377
3,Spectrogram 1,1,23.33575794,23.52693438,3384.615,4153.846,0.1912,769.231,-61.09,1.754,3750,4125,3562.5,3750,N,211220_0089,16.80641374,592.8386834,annotations,1,0.191176437
4,Spectrogram 1,1,33.5729166,33.91850478,3107.914,4057.554,0.3456,949.64,-47.61,1.478,3562.5,3937.5,3187.5,3562.5,Y,211220_0089,16.80641374,592.8386834,annotations,1,0.345588175
5,Spectrogram 1,1,39.49913709,39.78145789,2935.252,4057.554,0.2823,1122.302,-47.73,1.49,3562.5,3937.5,3000,3562.5,N,211220_0089,16.80641374,592.8386834,annotations,1,0.282320805
6,Spectrogram 1,1,62.45089271,62.59795151,3384.615,4153.846,0.1471,769.231,-51.39,1.723,3937.5,4125,3562.5,3937.5,N,211220_0089,16.80641374,592.8386834,annotations,1,0.147058798
7,Spectrogram 1,1,70.42434153,70.51257681,3538.462,4153.846,0.0882,615.384,-63.55,1.834,3937.5,4125,3562.5,3937.5,N,211220_0089,16.80641374,592.8386834,annotations,1,0.088235279
8,Spectrogram 1,1,113.9739709,114.0989709,3384.615,4307.692,0.125,923.077,-66.34,1.934,3937.5,4125,3562.5,3937.5,N,211220_0089,16.80641374,592.8386834,annotations,1,0.124999978
9,Spectrogram 1,1,137.4674005,137.5850475,2923.077,3692.308,0.1176,769.231,-59.09,1.651,3375,3562.5,3000,3375,N,211220_0089,16.80641374,592.8386834,annotations,1,0.117647038
10,Spectrogram 1,1,383.582929,383.6932231,3384.615,4000,0.1103,615.385,-60.5,1.44,3750,3937.5,3562.5,3937.5,N,211220_0089,16.80641374,592.8386834,annotations,1,0.110294099
11,Spectrogram 1,1,579.0399753,579.1796811,3384.615,4000,0.1397,615.385,-47.97,1.465,3750,3937.5,3562.5,3750,N,211220_0089,16.80641374,592.8386834,annotations,1,0.139705858
12,Spectrogram 1,1,592.7210364,592.8386834,3230.769,4153.846,0.1176,923.077,-58.72,2.109,3937.5,4125,3375,3750,N,211220_0089,16.80641374,592.8386834,annotations,1,0.117647038
1,Spectrogram 1,1,21.1447644,21.33594084,3076.923,3538.462,0.1912,461.539,-65.94,0.927,3375,3375,3187.5,3375,N,211224_0090,21.1447644,593.8405333,annotations,1,0.191176438
2,Spectrogram 1,1,111.1575073,111.2457426,5538.462,6153.846,0.0882,615.384,-45.95,0.584,6000,6000,5625,6000,N,211224_0090,21.1447644,593.8405333,annotations,1,0.088235279
3,Spectrogram 1,1,114.5525882,114.6187646,9692.308,10307.692,0.0662,615.384,-63.24,1.018,10125,10125,9750,10125,N,211224_0090,21.1447644,593.8405333,annotations,1,0.066176459
4,Spectrogram 1,1,119.0314821,119.1491292,9384.615,10000,0.1176,615.385,-60.4,1.56,9750,9937.5,9562.5,9937.5,N,211224_0090,21.1447644,593.8405333,annotations,1,0.117647038
5,Spectrogram 1,1,126.212142,126.3746734,4489.209,6302.158,0.1625,1812.95,-61.51,2.686,5062.5,6000,4500,5062.5,N,211224_0090,21.1447644,593.8405333,annotations,1,0.162531398
6,Spectrogram 1,1,153.098207,153.2232069,5384.615,6153.846,0.125,769.231,-54.55,1.861,5812.5,6000,5437.5,6000,N,211224_0090,21.1447644,593.8405333,annotations,1,0.124999978
7,Spectrogram 1,1,203.882592,204.007592,4769.231,5076.923,0.125,307.692,-54.14,0.999,4875,5062.5,4875,5062.5,N,211224_0090,21.1447644,593.8405333,annotations,1,0.124999978
8,Spectrogram 1,1,205.4120035,205.5664152,4769.231,5784.173,0.1544,1014.942,-52.78,1.829,5437.5,5625,5062.5,5437.5,Y,211224_0090,21.1447644,593.8405333,annotations,1,0.154411738
9,Spectrogram 1,1,206.3164151,206.4193563,4000,4769.231,0.1029,769.231,-61.51,1.211,4687.5,4687.5,4125,4687.5,N,211224_0090,21.1447644,593.8405333,annotations,1,0.102941158
10,Spectrogram 1,1,211.4505531,211.6343766,4000,4769.231,0.1838,769.231,-64.1,1.881,4500,4687.5,4125,4687.5,N,211224_0090,21.1447644,593.8405333,annotations,1,0.183823497
11,Spectrogram 1,1,215.2373172,215.3990818,3798.561,5093.525,0.1618,1294.964,-54.33,1.971,4312.5,4687.5,3937.5,4312.5,Y,211224_0090,21.1447644,593.8405333,annotations,1,0.161764678
12,Spectrogram 1,1,220.3990721,220.538778,5538.462,5846.154,0.1397,307.692,-64.35,0.949,5812.5,5812.5,5625,5812.5,N,211224_0090,21.1447644,593.8405333,annotations,1,0.139705858
30,Spectrogram 1,1,220.5678572,220.7127221,4316.547,5266.187,0.1449,949.64,-59.3,1.637,4687.5,5062.5,4500,4687.5,N,211224_0090,21.1447644,593.8405333,annotations,1,0.144864941
13,Spectrogram 1,1,224.7967074,224.973178,3846.154,4769.231,0.1765,923.077,-64.11,2.135,4500,4687.5,3937.5,4500,N,211224_0090,21.1447644,593.8405333,annotations,1,0.176470557
14,Spectrogram 1,1,239.6985482,239.8161953,4923.077,5384.615,0.1176,461.538,-58.99,0.998,5062.5,5250,5062.5,5250,N,211224_0090,21.1447644,593.8405333,annotations,1,0.117647039
15,Spectrogram 1,1,248.0222127,248.1776775,4143.885,5384.615,0.1555,1240.73,-61.79,2.417,4687.5,5250,4312.5,4687.5,N,211224_0090,21.1447644,593.8405333,annotations,1,0.155464815
16,Spectrogram 1,1,291.6586804,291.7616215,2923.077,3538.462,0.1029,615.385,-64.42,1.333,3375,3375,3000,3375,N,211224_0090,21.1447644,593.8405333,annotations,1,0.102941159
17,Spectrogram 1,1,309.8841276,309.9870687,5384.615,6000,0.1029,615.385,-59.78,1.961,5812.5,6000,5437.5,5625,N,211224_0090,21.1447644,593.8405333,annotations,1,0.102941158
18,Spectrogram 1,1,311.0753038,311.1414803,2923.077,3692.308,0.0662,769.231,-63.76,1.181,3562.5,3562.5,3375,3562.5,N,211224_0090,21.1447644,593.8405333,annotations,1,0.06617646
19,Spectrogram 1,1,331.3043287,331.4219758,4769.231,5076.923,0.1176,307.692,-64.53,0.981,5062.5,5062.5,4875,4875,N,211224_0090,21.1447644,593.8405333,annotations,1,0.117647038
