label,Selection,Delta Time (s),begin_time,View,StartMicInWater,EndMicInWater,Low Freq (Hz),High Freq (Hz),filepath,call_length,end_time,Delta Freq (Hz),filename,split_type
0,100,0.2868,418.257169629,Spectrogram 1,11.941248448,601.506858466,2831.461,4179.775,annotations,8.28254612500001,426.539715754,1348.314,220226_0109,test
0,101,0.2868,426.82648041,Spectrogram 1,11.941248448,601.506858466,3101.1240000000007,3775.281,annotations,9.415791876000013,436.242272286,674.1569999999998,220226_0109,test
0,102,0.1691,436.529036942,Spectrogram 1,11.941248448,601.506858466,3101.1240000000007,3775.281,annotations,11.46202694100009,447.991063883,674.1569999999998,220226_0109,test
0,103,0.2574,448.160181501,Spectrogram 1,11.941248448,601.506858466,2966.292,3910.112,annotations,3.264522768999996,451.42470427,943.82,220226_0109,test
0,104,0.1618,451.682057167,Spectrogram 1,11.941248448,601.506858466,3235.955,3910.112,annotations,12.711546520000011,464.393603687,674.1569999999998,220226_0109,test
0,105,0.2794,464.555368365,Spectrogram 1,11.941248448,601.506858466,4449.438,5258.427,annotations,1.2499997830000211,465.805368148,808.9889999999998,220226_0109,test
0,106,0.3149,466.084779864,Spectrogram 1,11.941248448,601.506858466,3235.955,4044.944,annotations,1.9637519859999768,468.04853185,808.9889999999998,220226_0109,test
0,107,0.1838,468.363471934,Spectrogram 1,11.941248448,601.506858466,4314.607,5123.596,annotations,11.405891209999991,479.769363144,808.9889999999998,220226_0109,test
0,108,0.2353,479.953186642,Spectrogram 1,11.941248448,601.506858466,2831.461,3640.449,annotations,0.9050590100000022,480.858245652,808.988,220226_0109,test
0,109,0.3015,481.093539729,Spectrogram 1,11.941248448,601.506858466,4179.775,5258.427,annotations,3.4411758729999065,484.534715602,1078.652,220226_0109,test
0,110,0.1618,484.836186138,Spectrogram 1,11.941248448,601.506858466,4719.101,5393.258000000002,annotations,7.575088342999947,492.411274481,674.1569999999998,220226_0109,test
0,111,0.1838,492.573039159,Spectrogram 1,11.941248448,601.506858466,3235.955,4179.775,annotations,0.7499998690000211,493.323039028,943.82,220226_0109,test
0,112,0.2941,493.506862526,Spectrogram 1,11.941248448,601.506858466,2831.461,3775.281,annotations,3.2340940540000247,496.74095658,943.82,220226_0109,test
0,113,0.2206,497.035074176,Spectrogram 1,11.941248448,601.506858466,4179.775,5123.596,annotations,0.080882339000027,497.115956515,943.821,220226_0109,test
0,114,0.2059,497.336544712,Spectrogram 1,11.941248448,601.506858466,4314.607,5123.596,annotations,5.410141617000022,502.746686329,808.9889999999998,220226_0109,test
0,115,0.1838,502.952568646,Spectrogram 1,11.941248448,601.506858466,3101.1240000000007,3640.449,annotations,1.3235291820000723,504.2760978280001,539.325,220226_0109,test
0,116,0.2868,504.459921325,Spectrogram 1,11.941248448,601.506858466,4179.775,5123.596,annotations,10.627735633000045,515.087656958,943.821,220226_0109,test
0,117,0.1765,515.374421614,Spectrogram 1,11.941248448,601.506858466,9033.708,9573.034,annotations,14.493830322999996,529.868251937,539.326,220226_0109,test
0,118,0.1912,530.044722494,Spectrogram 1,11.941248448,601.506858466,4044.944,4988.764,annotations,3.586257309000076,533.6309798030001,943.82,220226_0109,test
0,119,0.1765,533.82215624,Spectrogram 1,11.941248448,601.506858466,4314.607,5258.427,annotations,23.18984216000001,557.0119984,943.82,220226_0109,test
0,120,0.2353,557.1884689569999,Spectrogram 1,11.941248448,601.506858466,4314.607,5393.258000000002,annotations,32.740399303999986,589.9288682609999,1078.651,220226_0109,test
0,121,0.3309,590.164162338,Spectrogram 1,11.941248448,601.506858466,4179.775,5258.427,annotations,8.822801719000038,598.986964057,1078.652,220226_0109,test
0,122,0.2574,599.317846353,Spectrogram 1,11.941248448,601.506858466,3910.112,4988.764,annotations,1.9316592159999573,601.249505569,1078.652,220226_0109,test
0,2,0.2279,159.404314156,Spectrogram 1,159.227843598,593.892096006,4584.27,5528.09,annotations,35.80223073499999,195.206544891,943.82,220226_0110,test
0,3,0.2794,195.434486028,Spectrogram 1,159.227843598,593.892096006,7280.899,8089.888000000001,annotations,3.5418228430000056,198.976308871,808.9889999999998,220226_0110,test
0,4,0.3006,199.255720587,Spectrogram 1,159.227843598,593.892096006,4584.27,6561.151,annotations,2.587870758999969,201.843591346,1976.881,220226_0110,test
0,5,0.1765,202.144221282,Spectrogram 1,159.227843598,593.892096006,6741.573,7550.562,annotations,14.439313051999989,216.583534334,808.9889999999998,220226_0110,test
0,6,0.2132,216.760004892,Spectrogram 1,159.227843598,593.892096006,7011.236,7685.393,annotations,22.457827186999992,239.217832079,674.1569999999998,220226_0110,test
0,7,0.2794,239.431067336,Spectrogram 1,159.227843598,593.892096006,6876.404,7955.056,annotations,4.961589577000012,244.392656913,1078.652,220226_0110,test
0,8,0.3162,244.672068629,Spectrogram 1,159.227843598,593.892096006,3235.955,3775.281,annotations,6.697958720999964,251.37002735,539.326,220226_0110,test
0,9,0.2874,251.686203765,Spectrogram 1,159.227843598,593.892096006,2831.461,4143.885,annotations,17.104236080999982,268.790439846,1312.424,220226_0110,test
0,10,0.2279,269.077795693,Spectrogram 1,159.227843598,593.892096006,3235.955,3910.112,annotations,13.106399802,282.184195495,674.1569999999998,220226_0110,test
0,11,0.1765,282.412136632,Spectrogram 1,159.227843598,593.892096006,3101.1240000000007,4179.775,annotations,77.587863368,360.0,1078.651,220226_0110,test
0,12,0.1691,360.176470558,Spectrogram 1,159.227843598,593.892096006,3101.1240000000007,4044.944,annotations,34.903320050000055,395.07979060800005,943.82,220226_0110,test
0,13,0.2574,395.248908226,Spectrogram 1,159.227843598,593.892096006,6876.404,7550.562,annotations,5.5149999780000485,400.763908204,674.158,220226_0110,test
0,14,0.1985,401.021261101,Spectrogram 1,159.227843598,593.892096006,3235.955,3910.112,annotations,10.025416862000045,411.046677963,674.1569999999998,220226_0110,test
0,15,0.1397,411.24520734,Spectrogram 1,159.227843598,593.892096006,4853.933,5797.7530000000015,annotations,17.443810693000046,428.689018033,943.82,220226_0110,test
0,16,0.1765,428.828723891,Spectrogram 1,159.227843598,593.892096006,4314.607,5393.258000000002,annotations,1.5735291380000265,430.402253029,1078.651,220226_0110,test
0,17,0.1838,430.578723587,Spectrogram 1,159.227843598,593.892096006,5123.596,5662.920999999999,annotations,5.67693895900004,436.255662546,539.325,220226_0110,test
0,18,0.1397,436.439486044,Spectrogram 1,159.227843598,593.892096006,4988.764,5662.920999999999,annotations,10.100117770999988,446.539603815,674.1569999999998,220226_0110,test
0,19,0.2059,446.679309673,Spectrogram 1,159.227843598,593.892096006,9842.697,10651.685,annotations,9.809888470999963,456.489198144,808.988,220226_0110,test
0,20,0.1912,456.695080462,Spectrogram 1,159.227843598,593.892096006,6471.91,7550.562,annotations,17.740891989000033,474.435972451,1078.652,220226_0110,test
0,21,0.1618,474.627148888,Spectrogram 1,159.227843598,593.892096006,4719.101,5528.09,annotations,0.6397057719999566,475.26685466,808.9889999999998,220226_0110,test
0,22,0.1838,475.428619337,Spectrogram 1,159.227843598,593.892096006,4853.933,5797.7530000000015,annotations,2.6102936649999715,478.038913002,943.82,220226_0110,test
0,23,0.2426,478.222736499,Spectrogram 1,159.227843598,593.892096006,3101.1240000000007,4044.944,annotations,8.449331696000003,486.672068195,943.82,220226_0110,test
0,24,0.1691,486.914715211,Spectrogram 1,159.227843598,593.892096006,4988.764,5932.584,annotations,12.934021837000046,499.848737048,943.82,220226_0110,test
0,25,0.2647,500.017854665,Spectrogram 1,159.227843598,593.892096006,2966.292,3884.892,annotations,9.222487689999982,509.240342355,918.6,220226_0110,test
0,26,0.1397,509.505048192,Spectrogram 1,159.227843598,593.892096006,4179.775,4853.933,annotations,8.138382993999981,517.6434311859999,674.158,220226_0110,test
0,27,0.1324,517.783137044,Spectrogram 1,159.227843598,593.892096006,4988.764,5932.584,annotations,4.035321383999985,521.818458428,943.82,220226_0110,test
0,29,0.1838,521.950811346,Spectrogram 1,159.227843598,593.892096006,3235.955,4044.944,annotations,36.79678734899994,558.747598695,808.9889999999998,220226_0110,test
0,30,0.2382,558.931422193,Spectrogram 1,159.227843598,593.892096006,2503.597,4044.944,annotations,11.801059784000016,570.732481977,1541.3470000000002,220226_0110,test
0,31,0.1471,570.9707227719999,Spectrogram 1,159.227843598,593.892096006,4853.933,5662.920999999999,annotations,8.07086873600008,579.041591508,808.988,220226_0110,test
0,32,0.2132,579.188650306,Spectrogram 1,159.227843598,593.892096006,4044.944,4853.933,annotations,8.674098393000008,587.862748699,808.9889999999998,220226_0110,test
0,33,0.1471,588.075983956,Spectrogram 1,159.227843598,593.892096006,5393.258000000002,6067.416,annotations,5.669053252000027,593.745037208,674.158,220226_0110,test
0,2,0.125,15.292777158,Spectrogram 1,15.141309374,574.320680053,4584.27,5258.427,annotations,2.047061246000002,17.339838404,674.1569999999998,220226_0111,test
0,3,0.1691,17.464838382,Spectrogram 1,15.141309374,574.320680053,4719.101,5662.920999999999,annotations,44.77809756400001,62.242935946,943.82,220226_0111,test
0,4,0.1912,62.412053563,Spectrogram 1,15.141309374,574.320680053,4584.27,5662.920999999999,annotations,1.5735291389999944,63.985582702,1078.651,220226_0111,test
0,5,0.0956,64.176759139,Spectrogram 1,15.141309374,574.320680053,4314.607,5123.596,annotations,2.005908711000004,66.18266785,808.9889999999998,220226_0111,test
0,6,0.1765,66.278256069,Spectrogram 1,15.141309374,574.320680053,4179.775,5393.258000000002,annotations,115.074445022,181.352701091,1213.483,220226_0111,test
0,7,0.1618,181.529171649,Spectrogram 1,15.141309374,574.320680053,4449.438,5393.258000000002,annotations,2.779411281999984,184.308582931,943.82,220226_0111,test
0,8,0.1985,184.470347609,Spectrogram 1,15.141309374,574.320680053,4449.438,5123.596,annotations,3.572627197999992,188.042974807,674.158,220226_0111,test
0,9,0.1544,188.241504184,Spectrogram 1,15.141309374,574.320680053,4179.775,5258.427,annotations,3.1176465179999866,191.359150702,1078.652,220226_0111,test
0,10,0.1838,191.51356244,Spectrogram 1,15.141309374,574.320680053,4179.775,5123.596,annotations,4.837746887000009,196.351309327,943.821,220226_0111,test
0,11,0.1912,196.535132824,Spectrogram 1,15.141309374,574.320680053,4584.27,5258.427,annotations,67.514942351,264.050075175,674.1569999999998,220226_0111,test
0,12,0.1838,264.241251612,Spectrogram 1,15.141309374,574.320680053,4179.775,5258.427,annotations,14.589391312000034,278.830642924,1078.652,220226_0111,test
0,13,0.1471,279.014466422,Spectrogram 1,15.141309374,574.320680053,8629.213,9573.034,annotations,7.656523330000027,286.670989752,943.821,220226_0111,test
0,14,0.2081,286.81804855,Spectrogram 1,15.141309374,574.320680053,4044.944,5438.849,annotations,2.8801362589999826,289.698184809,1393.905,220226_0111,test
0,15,0.1912,289.906283308,Spectrogram 1,15.141309374,574.320680053,4044.944,5123.596,annotations,5.588455938999971,295.494739247,1078.652,220226_0111,test
0,16,0.1544,295.685915684,Spectrogram 1,15.141309374,574.320680053,3910.112,4853.933,annotations,2.7867642219999884,298.472679906,943.821,220226_0111,test
0,17,0.1912,298.627091644,Spectrogram 1,15.141309374,574.320680053,6876.404,7820.225,annotations,56.53258304599997,355.15967469,943.821,220226_0111,test
0,18,0.1618,355.35085112699994,Spectrogram 1,15.141309374,574.320680053,4044.944,5123.596,annotations,4.466754032000097,359.8176051590001,1078.652,220226_0111,test
0,19,0.1765,359.979369836,Spectrogram 1,15.141309374,574.320680053,3775.281,5123.596,annotations,2.4132875109999645,362.392657347,1348.315,220226_0111,test
0,20,0.1544,362.569127904,Spectrogram 1,15.141309374,574.320680053,3101.1240000000007,4044.944,annotations,3.694435446999933,366.263563351,943.82,220226_0111,test
0,21,0.1397,366.417975089,Spectrogram 1,15.141309374,574.320680053,4179.775,5123.596,annotations,1.1764703839999695,367.594445473,943.821,220226_0111,test
0,22,0.2574,367.734151331,Spectrogram 1,15.141309374,574.320680053,3101.1240000000007,4314.607,annotations,4.843371439000009,372.57752277,1213.483,220226_0111,test
0,23,0.1912,372.834875666,Spectrogram 1,15.141309374,574.320680053,4179.775,4988.764,annotations,0.5220587330000512,373.356934399,808.9889999999998,220226_0111,test
0,24,0.2059,373.548110837,Spectrogram 1,15.141309374,574.320680053,3775.281,4584.27,annotations,3.222556166000061,376.770667003,808.9889999999998,220226_0111,test
0,25,0.2426,376.97654932,Spectrogram 1,15.141309374,574.320680053,3101.1240000000007,4179.775,annotations,2.1470584509999644,379.123607771,1078.651,220226_0111,test
0,26,0.2206,379.366254787,Spectrogram 1,15.141309374,574.320680053,4044.944,5123.596,annotations,4.938239856000108,384.30449464300006,1078.652,220226_0111,test
0,27,0.3015,384.52508284,Spectrogram 1,15.141309374,574.320680053,2966.292,4044.944,annotations,0.5220587330000512,385.047141573,1078.652,220226_0111,test
0,28,0.2647,385.348612109,Spectrogram 1,15.141309374,574.320680053,4044.944,5123.596,annotations,1.9733342430000107,387.321946352,1078.652,220226_0111,test
0,29,0.3162,387.586652188,Spectrogram 1,15.141309374,574.320680053,2831.461,4044.944,annotations,1.272058602999948,388.858710791,1213.483,220226_0111,test
0,30,0.25,389.174887207,Spectrogram 1,15.141309374,574.320680053,4044.944,4988.764,annotations,1.198529203000021,390.37341641,943.82,220226_0111,test
0,31,0.1985,390.623416367,Spectrogram 1,15.141309374,574.320680053,4449.438,5393.258000000002,annotations,4.182438743000033,394.80585511,943.82,220226_0111,test
0,32,0.2848,395.004384488,Spectrogram 1,15.141309374,574.320680053,3101.1240000000007,4044.944,annotations,4.948277127999972,399.952661616,943.82,220226_0111,test
0,33,0.1912,400.237480802,Spectrogram 1,15.141309374,574.320680053,3910.112,5123.596,annotations,0.7922465789999933,401.029727381,1213.484,220226_0111,test
0,34,0.1765,401.220903818,Spectrogram 1,15.141309374,574.320680053,3910.112,4719.101,annotations,5.310428017999982,406.531331836,808.9889999999998,220226_0111,test
0,35,0.2794,406.707802393,Spectrogram 1,15.141309374,574.320680053,2966.292,4044.944,annotations,12.42233317199998,419.130135565,1078.652,220226_0111,test
0,36,0.2049,419.409547281,Spectrogram 1,15.141309374,574.320680053,4179.775,5266.187,annotations,0.4632352140000648,419.872782495,1086.412,220226_0111,test
0,37,0.1691,420.077661922,Spectrogram 1,15.141309374,574.320680053,4314.607,5393.258000000002,annotations,2.59235873800003,422.67002066,1078.651,220226_0111,test
0,38,0.2206,422.839138277,Spectrogram 1,15.141309374,574.320680053,4179.775,5393.258000000002,annotations,3.5882346720000555,426.427372949,1213.483,220226_0111,test
0,39,0.2426,426.647961146,Spectrogram 1,15.141309374,574.320680053,4044.944,4853.933,annotations,3.1311187549999886,429.779079901,808.9889999999998,220226_0111,test
0,40,0.1912,430.021726917,Spectrogram 1,15.141309374,574.320680053,4044.944,5123.596,annotations,3.325738432000037,433.347465349,1078.652,220226_0111,test
0,41,0.2206,433.538641787,Spectrogram 1,15.141309374,574.320680053,2426.966,3640.449,annotations,1.0735292250000157,434.612171012,1213.483,220226_0111,test
0,42,0.2355,434.832759209,Spectrogram 1,15.141309374,574.320680053,4044.944,4853.933,annotations,2.6049092140000307,437.4376684230001,808.9889999999998,220226_0111,test
0,43,0.2059,437.673167821,Spectrogram 1,15.141309374,574.320680053,4179.775,5258.427,annotations,2.404206025999997,440.077373847,1078.652,220226_0111,test
0,44,0.2574,440.283256165,Spectrogram 1,15.141309374,574.320680053,3235.955,4044.944,annotations,0.8304605669999319,441.113716732,808.9889999999998,220226_0111,test
0,45,0.2132,441.371069628,Spectrogram 1,15.141309374,574.320680053,4044.944,5123.596,annotations,1.4338232809999454,442.804892909,1078.652,220226_0111,test
0,46,0.1838,443.018128166,Spectrogram 1,15.141309374,574.320680053,4044.944,5123.596,annotations,3.131450552000046,446.149578718,1078.652,220226_0111,test
0,47,0.3603,446.333402216,Spectrogram 1,15.141309374,574.320680053,2561.798,3640.449,annotations,13.345993838000028,459.679396054,1078.651,220226_0111,test
0,48,0.1912,460.039690109,Spectrogram 1,15.141309374,574.320680053,3640.449,4719.101,annotations,4.813716056999965,464.853406166,1078.652,220226_0111,test
0,49,0.1838,465.044582603,Spectrogram 1,15.141309374,574.320680053,2966.292,3910.112,annotations,0.6617645909999511,465.706347194,943.82,220226_0111,test
0,50,0.2206,465.890170692,Spectrogram 1,15.141309374,574.320680053,3640.449,4449.438,annotations,1.254267237000022,467.144437929,808.9889999999998,220226_0111,test
0,51,0.2353,467.365026126,Spectrogram 1,15.141309374,574.320680053,3101.1240000000007,4179.775,annotations,2.2867643090000342,469.651790435,1078.651,220226_0111,test
0,52,0.2059,469.887084512,Spectrogram 1,15.141309374,574.320680053,3370.7870000000007,4449.438,annotations,0.9411763070000916,470.828260819,1078.651,220226_0111,test
0,53,0.2059,471.034143136,Spectrogram 1,15.141309374,574.320680053,3505.618,4314.607,annotations,2.059208897000019,473.093352033,808.9889999999998,220226_0111,test
