Selection,View,Channel,Start_DateTime_ISO8601,End_DateTime_ISO8601,Low.Freq..Hz.,High.Freq..Hz.,Species,Detection_Comments,filename,begin_time,end_time,call_length,label
960,Spectrogram 1,1,2009-03-31T14:36:56-05:00,2009-03-31T14:36:58-05:00,71.6,247.9,RIWH,,NOPP6_EST_20090331_143000_CH10,416,421,5,1
962,Spectrogram 1,1,2009-03-31T14:37:05-05:00,2009-03-31T14:37:08-05:00,88.2,206.6,RIWH,,NOPP6_EST_20090331_143000_CH10,421,425,4,0
962,Spectrogram 1,1,2009-03-31T14:37:05-05:00,2009-03-31T14:37:08-05:00,88.2,206.6,RIWH,,NOPP6_EST_20090331_143000_CH10,425,428,3,1
963,Spectrogram 1,1,2009-03-31T14:37:12-05:00,2009-03-31T14:37:16-05:00,71.6,283.7,RIWH,,NOPP6_EST_20090331_143000_CH10,428,432,4,0
963,Spectrogram 1,1,2009-03-31T14:37:12-05:00,2009-03-31T14:37:16-05:00,71.6,283.7,RIWH,,NOPP6_EST_20090331_143000_CH10,432,436,4,1
964,Spectrogram 1,1,2009-03-31T14:37:19-05:00,2009-03-31T14:37:21-05:00,71.6,190.1,RIWH,,NOPP6_EST_20090331_143000_CH10,436,439,3,0
964,Spectrogram 1,1,2009-03-31T14:37:19-05:00,2009-03-31T14:37:21-05:00,71.6,190.1,RIWH,,NOPP6_EST_20090331_143000_CH10,439,441,2,1
965,Spectrogram 1,1,2009-03-31T14:37:40-05:00,2009-03-31T14:37:42-05:00,71.6,228.7,RIWH,,NOPP6_EST_20090331_143000_CH10,441,460,19,0
965,Spectrogram 1,1,2009-03-31T14:37:40-05:00,2009-03-31T14:37:42-05:00,71.6,228.7,RIWH,,NOPP6_EST_20090331_143000_CH10,460,462,2,1
966,Spectrogram 1,1,2009-03-31T14:38:07-05:00,2009-03-31T14:38:09-05:00,77.1,201.1,RIWH,,NOPP6_EST_20090331_143000_CH10,462,487,25,0
966,Spectrogram 1,1,2009-03-31T14:38:07-05:00,2009-03-31T14:38:09-05:00,77.1,201.1,RIWH,,NOPP6_EST_20090331_143000_CH10,487,489,2,1
967,Spectrogram 1,1,2009-03-31T14:38:20-05:00,2009-03-31T14:38:22-05:00,77.1,214.9,RIWH,,NOPP6_EST_20090331_143000_CH10,489,500,11,0
967,Spectrogram 1,1,2009-03-31T14:38:20-05:00,2009-03-31T14:38:22-05:00,77.1,214.9,RIWH,,NOPP6_EST_20090331_143000_CH10,500,502,2,1
968,Spectrogram 1,1,2009-03-31T14:38:26-05:00,2009-03-31T14:38:27-05:00,71.6,198.3,RIWH,,NOPP6_EST_20090331_143000_CH10,502,506,4,0
968,Spectrogram 1,1,2009-03-31T14:38:26-05:00,2009-03-31T14:38:27-05:00,71.6,198.3,RIWH,,NOPP6_EST_20090331_143000_CH10,506,507,1,1
969,Spectrogram 1,1,2009-03-31T14:38:28-05:00,2009-03-31T14:38:30-05:00,93.7,154.3,RIWH,,NOPP6_EST_20090331_143000_CH10,507,508,1,0
969,Spectrogram 1,1,2009-03-31T14:38:28-05:00,2009-03-31T14:38:30-05:00,93.7,154.3,RIWH,,NOPP6_EST_20090331_143000_CH10,508,510,2,1
970,Spectrogram 1,1,2009-03-31T14:38:31-05:00,2009-03-31T14:38:33-05:00,99.2,162.5,RIWH,,NOPP6_EST_20090331_143000_CH10,510,511,1,0
970,Spectrogram 1,1,2009-03-31T14:38:31-05:00,2009-03-31T14:38:33-05:00,99.2,162.5,RIWH,,NOPP6_EST_20090331_143000_CH10,511,513,2,1
971,Spectrogram 1,1,2009-03-31T14:38:54-05:00,2009-03-31T14:38:56-05:00,71.6,168.0,RIWH,?,NOPP6_EST_20090331_143000_CH10,513,534,21,0
971,Spectrogram 1,1,2009-03-31T14:38:54-05:00,2009-03-31T14:38:56-05:00,71.6,168.0,RIWH,?,NOPP6_EST_20090331_143000_CH10,534,537,3,1
973,Spectrogram 1,1,2009-03-31T14:39:04-05:00,2009-03-31T14:39:07-05:00,85.4,179.1,RIWH,,NOPP6_EST_20090331_143000_CH10,537,544,7,0
973,Spectrogram 1,1,2009-03-31T14:39:04-05:00,2009-03-31T14:39:07-05:00,85.4,179.1,RIWH,,NOPP6_EST_20090331_143000_CH10,544,547,3,1
974,Spectrogram 1,1,2009-03-31T14:39:34-05:00,2009-03-31T14:39:36-05:00,118.5,209.4,RIWH,?,NOPP6_EST_20090331_143000_CH10,547,574,27,0
974,Spectrogram 1,1,2009-03-31T14:39:34-05:00,2009-03-31T14:39:36-05:00,118.5,209.4,RIWH,?,NOPP6_EST_20090331_143000_CH10,574,576,2,1
975,Spectrogram 1,1,2009-03-31T14:40:14-05:00,2009-03-31T14:40:16-05:00,93.7,201.1,RIWH,,NOPP6_EST_20090331_143000_CH10,576,614,38,0
975,Spectrogram 1,1,2009-03-31T14:40:14-05:00,2009-03-31T14:40:16-05:00,93.7,201.1,RIWH,,NOPP6_EST_20090331_143000_CH10,614,616,2,1
976,Spectrogram 1,1,2009-03-31T14:40:49-05:00,2009-03-31T14:40:51-05:00,66.1,173.6,RIWH,,NOPP6_EST_20090331_143000_CH10,616,649,33,0
976,Spectrogram 1,1,2009-03-31T14:40:49-05:00,2009-03-31T14:40:51-05:00,66.1,173.6,RIWH,,NOPP6_EST_20090331_143000_CH10,649,651,2,1
977,Spectrogram 1,1,2009-03-31T14:40:56-05:00,2009-03-31T14:40:58-05:00,104.7,195.6,RIWH,,NOPP6_EST_20090331_143000_CH10,651,656,5,0
977,Spectrogram 1,1,2009-03-31T14:40:56-05:00,2009-03-31T14:40:58-05:00,104.7,195.6,RIWH,,NOPP6_EST_20090331_143000_CH10,656,658,2,1
978,Spectrogram 1,1,2009-03-31T14:41:24-05:00,2009-03-31T14:41:26-05:00,85.4,190.1,RIWH,,NOPP6_EST_20090331_143000_CH10,658,684,26,0
978,Spectrogram 1,1,2009-03-31T14:41:24-05:00,2009-03-31T14:41:26-05:00,85.4,190.1,RIWH,,NOPP6_EST_20090331_143000_CH10,684,686,2,1
979,Spectrogram 1,1,2009-03-31T14:41:52-05:00,2009-03-31T14:41:54-05:00,99.2,190.1,RIWH,,NOPP6_EST_20090331_143000_CH10,686,712,26,0
979,Spectrogram 1,1,2009-03-31T14:41:52-05:00,2009-03-31T14:41:54-05:00,99.2,190.1,RIWH,,NOPP6_EST_20090331_143000_CH10,712,714,2,1
980,Spectrogram 1,1,2009-03-31T14:42:21-05:00,2009-03-31T14:42:22-05:00,90.9,170.8,RIWH,?,NOPP6_EST_20090331_143000_CH10,714,741,27,0
980,Spectrogram 1,1,2009-03-31T14:42:21-05:00,2009-03-31T14:42:22-05:00,90.9,170.8,RIWH,?,NOPP6_EST_20090331_143000_CH10,741,742,1,1
981,Spectrogram 1,1,2009-03-31T14:42:35-05:00,2009-03-31T14:42:38-05:00,74.4,195.6,RIWH,,NOPP6_EST_20090331_143000_CH10,742,755,13,0
981,Spectrogram 1,1,2009-03-31T14:42:35-05:00,2009-03-31T14:42:38-05:00,74.4,195.6,RIWH,,NOPP6_EST_20090331_143000_CH10,755,758,3,1
982,Spectrogram 1,1,2009-03-31T14:42:52-05:00,2009-03-31T14:42:54-05:00,99.2,292.0,RIWH,,NOPP6_EST_20090331_143000_CH10,758,772,14,0
982,Spectrogram 1,1,2009-03-31T14:42:52-05:00,2009-03-31T14:42:54-05:00,99.2,292.0,RIWH,,NOPP6_EST_20090331_143000_CH10,772,774,2,1
983,Spectrogram 1,1,2009-03-31T14:43:17-05:00,2009-03-31T14:43:19-05:00,99.2,187.3,RIWH,,NOPP6_EST_20090331_143000_CH10,774,797,23,0
983,Spectrogram 1,1,2009-03-31T14:43:17-05:00,2009-03-31T14:43:19-05:00,99.2,187.3,RIWH,,NOPP6_EST_20090331_143000_CH10,797,799,2,1
984,Spectrogram 1,1,2009-03-31T14:43:26-05:00,2009-03-31T14:43:28-05:00,96.4,198.3,RIWH,,NOPP6_EST_20090331_143000_CH10,799,806,7,0
984,Spectrogram 1,1,2009-03-31T14:43:26-05:00,2009-03-31T14:43:28-05:00,96.4,198.3,RIWH,,NOPP6_EST_20090331_143000_CH10,806,808,2,1
985,Spectrogram 1,1,2009-03-31T14:43:43-05:00,2009-03-31T14:43:45-05:00,71.6,184.6,RIWH,?,NOPP6_EST_20090331_143000_CH10,808,823,15,0
985,Spectrogram 1,1,2009-03-31T14:43:43-05:00,2009-03-31T14:43:45-05:00,71.6,184.6,RIWH,?,NOPP6_EST_20090331_143000_CH10,823,825,2,1
986,Spectrogram 1,1,2009-03-31T14:43:57-05:00,2009-03-31T14:43:59-05:00,129.5,264.5,RIWH,,NOPP6_EST_20090331_143000_CH10,825,837,12,0
986,Spectrogram 1,1,2009-03-31T14:43:57-05:00,2009-03-31T14:43:59-05:00,129.5,264.5,RIWH,,NOPP6_EST_20090331_143000_CH10,837,839,2,1
987,Spectrogram 1,1,2009-03-31T14:44:32-05:00,2009-03-31T14:44:34-05:00,90.9,236.9,RIWH,,NOPP6_EST_20090331_143000_CH10,839,872,33,0
987,Spectrogram 1,1,2009-03-31T14:44:32-05:00,2009-03-31T14:44:34-05:00,90.9,236.9,RIWH,,NOPP6_EST_20090331_143000_CH10,872,874,2,1
988,Spectrogram 1,1,2009-03-31T14:44:52-05:00,2009-03-31T14:44:54-05:00,90.9,181.8,RIWH,,NOPP6_EST_20090331_143000_CH10,874,892,18,0
988,Spectrogram 1,1,2009-03-31T14:44:52-05:00,2009-03-31T14:44:54-05:00,90.9,181.8,RIWH,,NOPP6_EST_20090331_143000_CH10,892,894,2,1
989,Spectrogram 1,1,2009-03-31T14:45:09-05:00,2009-03-31T14:45:11-05:00,85.4,179.1,RIWH,,NOPP6_EST_20090331_144500_CH10,9,11,2,1
990,Spectrogram 1,1,2009-03-31T14:45:12-05:00,2009-03-31T14:45:14-05:00,96.4,223.1,RIWH,,NOPP6_EST_20090331_144500_CH10,11,12,1,0
990,Spectrogram 1,1,2009-03-31T14:45:12-05:00,2009-03-31T14:45:14-05:00,96.4,223.1,RIWH,,NOPP6_EST_20090331_144500_CH10,12,14,2,1
991,Spectrogram 1,1,2009-03-31T14:45:15-05:00,2009-03-31T14:45:17-05:00,82.6,187.3,RIWH,,NOPP6_EST_20090331_144500_CH10,14,15,1,0
991,Spectrogram 1,1,2009-03-31T14:45:15-05:00,2009-03-31T14:45:17-05:00,82.6,187.3,RIWH,,NOPP6_EST_20090331_144500_CH10,15,17,2,1
992,Spectrogram 1,1,2009-03-31T14:45:20-05:00,2009-03-31T14:45:22-05:00,90.9,192.8,RIWH,,NOPP6_EST_20090331_144500_CH10,17,20,3,0
992,Spectrogram 1,1,2009-03-31T14:45:20-05:00,2009-03-31T14:45:22-05:00,90.9,192.8,RIWH,,NOPP6_EST_20090331_144500_CH10,20,22,2,1
993,Spectrogram 1,1,2009-03-31T14:45:23-05:00,2009-03-31T14:45:25-05:00,96.4,170.8,RIWH,,NOPP6_EST_20090331_144500_CH10,22,23,1,0
993,Spectrogram 1,1,2009-03-31T14:45:23-05:00,2009-03-31T14:45:25-05:00,96.4,170.8,RIWH,,NOPP6_EST_20090331_144500_CH10,23,25,2,1
994,Spectrogram 1,1,2009-03-31T14:45:41-05:00,2009-03-31T14:45:43-05:00,85.4,184.6,RIWH,?,NOPP6_EST_20090331_144500_CH10,25,41,16,0
994,Spectrogram 1,1,2009-03-31T14:45:41-05:00,2009-03-31T14:45:43-05:00,85.4,184.6,RIWH,?,NOPP6_EST_20090331_144500_CH10,41,43,2,1
995,Spectrogram 1,1,2009-03-31T14:45:49-05:00,2009-03-31T14:45:50-05:00,82.6,201.1,RIWH,,NOPP6_EST_20090331_144500_CH10,43,49,6,0
995,Spectrogram 1,1,2009-03-31T14:45:49-05:00,2009-03-31T14:45:50-05:00,82.6,201.1,RIWH,,NOPP6_EST_20090331_144500_CH10,49,50,1,1
996,Spectrogram 1,1,2009-03-31T14:45:51-05:00,2009-03-31T14:45:53-05:00,90.9,195.6,RIWH,,NOPP6_EST_20090331_144500_CH10,50,51,1,0
996,Spectrogram 1,1,2009-03-31T14:45:51-05:00,2009-03-31T14:45:53-05:00,90.9,195.6,RIWH,,NOPP6_EST_20090331_144500_CH10,51,53,2,1
3809,Spectrogram 1,1,2009-03-31T14:46:23-05:00,2009-03-31T14:46:24-05:00,92.179,273.743,RIWH,,NOPP6_EST_20090331_144500_CH10,53,83,30,0
3809,Spectrogram 1,1,2009-03-31T14:46:23-05:00,2009-03-31T14:46:24-05:00,92.179,273.743,RIWH,,NOPP6_EST_20090331_144500_CH10,83,84,1,1
997,Spectrogram 1,1,2009-03-31T14:46:26-05:00,2009-03-31T14:46:28-05:00,63.4,261.7,RIWH,,NOPP6_EST_20090331_144500_CH10,84,86,2,0
997,Spectrogram 1,1,2009-03-31T14:46:26-05:00,2009-03-31T14:46:28-05:00,63.4,261.7,RIWH,,NOPP6_EST_20090331_144500_CH10,86,88,2,1
998,Spectrogram 1,1,2009-03-31T14:46:32-05:00,2009-03-31T14:46:33-05:00,112.9,187.3,RIWH,,NOPP6_EST_20090331_144500_CH10,88,92,4,0
998,Spectrogram 1,1,2009-03-31T14:46:32-05:00,2009-03-31T14:46:33-05:00,112.9,187.3,RIWH,,NOPP6_EST_20090331_144500_CH10,92,93,1,1
999,Spectrogram 1,1,2009-03-31T14:46:37-05:00,2009-03-31T14:46:39-05:00,90.9,217.6,RIWH,,NOPP6_EST_20090331_144500_CH10,93,97,4,0
999,Spectrogram 1,1,2009-03-31T14:46:37-05:00,2009-03-31T14:46:39-05:00,90.9,217.6,RIWH,,NOPP6_EST_20090331_144500_CH10,97,99,2,1
1000,Spectrogram 1,1,2009-03-31T14:46:41-05:00,2009-03-31T14:46:43-05:00,107.4,225.9,RIWH,,NOPP6_EST_20090331_144500_CH10,99,101,2,0
1000,Spectrogram 1,1,2009-03-31T14:46:41-05:00,2009-03-31T14:46:43-05:00,107.4,225.9,RIWH,,NOPP6_EST_20090331_144500_CH10,101,103,2,1
1001,Spectrogram 1,1,2009-03-31T14:47:07-05:00,2009-03-31T14:47:09-05:00,85.4,239.7,RIWH,,NOPP6_EST_20090331_144500_CH10,103,127,24,0
1001,Spectrogram 1,1,2009-03-31T14:47:07-05:00,2009-03-31T14:47:09-05:00,85.4,239.7,RIWH,,NOPP6_EST_20090331_144500_CH10,127,132,5,1
1003,Spectrogram 1,1,2009-03-31T14:47:16-05:00,2009-03-31T14:47:18-05:00,146.0,239.7,RIWH,,NOPP6_EST_20090331_144500_CH10,132,136,4,0
1003,Spectrogram 1,1,2009-03-31T14:47:16-05:00,2009-03-31T14:47:18-05:00,146.0,239.7,RIWH,,NOPP6_EST_20090331_144500_CH10,136,138,2,1
1004,Spectrogram 1,1,2009-03-31T14:47:28-05:00,2009-03-31T14:47:30-05:00,85.4,165.3,RIWH,,NOPP6_EST_20090331_144500_CH10,138,148,10,0
1004,Spectrogram 1,1,2009-03-31T14:47:28-05:00,2009-03-31T14:47:30-05:00,85.4,165.3,RIWH,,NOPP6_EST_20090331_144500_CH10,148,150,2,1
1005,Spectrogram 1,1,2009-03-31T14:48:00-05:00,2009-03-31T14:48:02-05:00,82.6,165.3,RIWH,,NOPP6_EST_20090331_144500_CH10,150,180,30,0
1005,Spectrogram 1,1,2009-03-31T14:48:00-05:00,2009-03-31T14:48:02-05:00,82.6,165.3,RIWH,,NOPP6_EST_20090331_144500_CH10,180,182,2,1
1006,Spectrogram 1,1,2009-03-31T14:48:44-05:00,2009-03-31T14:48:46-05:00,110.2,305.8,RIWH,,NOPP6_EST_20090331_144500_CH10,182,224,42,0
1006,Spectrogram 1,1,2009-03-31T14:48:44-05:00,2009-03-31T14:48:46-05:00,110.2,305.8,RIWH,,NOPP6_EST_20090331_144500_CH10,224,226,2,1
1007,Spectrogram 1,1,2009-03-31T14:48:53-05:00,2009-03-31T14:48:54-05:00,79.9,157.0,RIWH,?,NOPP6_EST_20090331_144500_CH10,226,233,7,0
1007,Spectrogram 1,1,2009-03-31T14:48:53-05:00,2009-03-31T14:48:54-05:00,79.9,157.0,RIWH,?,NOPP6_EST_20090331_144500_CH10,233,234,1,1
1008,Spectrogram 1,1,2009-03-31T14:49:15-05:00,2009-03-31T14:49:18-05:00,88.2,184.6,RIWH,,NOPP6_EST_20090331_144500_CH10,234,255,21,0
1008,Spectrogram 1,1,2009-03-31T14:49:15-05:00,2009-03-31T14:49:18-05:00,88.2,184.6,RIWH,,NOPP6_EST_20090331_144500_CH10,255,258,3,1
1009,Spectrogram 1,1,2009-03-31T14:49:25-05:00,2009-03-31T14:49:27-05:00,79.9,228.7,RIWH,,NOPP6_EST_20090331_144500_CH10,258,265,7,0
1009,Spectrogram 1,1,2009-03-31T14:49:25-05:00,2009-03-31T14:49:27-05:00,79.9,228.7,RIWH,,NOPP6_EST_20090331_144500_CH10,265,267,2,1
1010,Spectrogram 1,1,2009-03-31T14:49:34-05:00,2009-03-31T14:49:36-05:00,71.6,184.6,RIWH,,NOPP6_EST_20090331_144500_CH10,267,274,7,0
1010,Spectrogram 1,1,2009-03-31T14:49:34-05:00,2009-03-31T14:49:36-05:00,71.6,184.6,RIWH,,NOPP6_EST_20090331_144500_CH10,274,276,2,1
1011,Spectrogram 1,1,2009-03-31T14:49:39-05:00,2009-03-31T14:49:41-05:00,104.7,198.3,RIWH,,NOPP6_EST_20090331_144500_CH10,276,279,3,0
1011,Spectrogram 1,1,2009-03-31T14:49:39-05:00,2009-03-31T14:49:41-05:00,104.7,198.3,RIWH,,NOPP6_EST_20090331_144500_CH10,279,281,2,1
1012,Spectrogram 1,1,2009-03-31T14:49:55-05:00,2009-03-31T14:49:57-05:00,79.9,214.9,RIWH,,NOPP6_EST_20090331_144500_CH10,281,295,14,0
1012,Spectrogram 1,1,2009-03-31T14:49:55-05:00,2009-03-31T14:49:57-05:00,79.9,214.9,RIWH,,NOPP6_EST_20090331_144500_CH10,295,297,2,1
1013,Spectrogram 1,1,2009-03-31T14:50:02-05:00,2009-03-31T14:50:04-05:00,118.5,267.2,RIWH,,NOPP6_EST_20090331_144500_CH10,297,302,5,0
1013,Spectrogram 1,1,2009-03-31T14:50:02-05:00,2009-03-31T14:50:04-05:00,118.5,267.2,RIWH,,NOPP6_EST_20090331_144500_CH10,302,304,2,1
1014,Spectrogram 1,1,2009-03-31T14:50:34-05:00,2009-03-31T14:50:36-05:00,82.6,272.7,RIWH,,NOPP6_EST_20090331_144500_CH10,304,334,30,0
1014,Spectrogram 1,1,2009-03-31T14:50:34-05:00,2009-03-31T14:50:36-05:00,82.6,272.7,RIWH,,NOPP6_EST_20090331_144500_CH10,334,336,2,1
1015,Spectrogram 1,1,2009-03-31T14:51:27-05:00,2009-03-31T14:51:29-05:00,96.4,225.9,RIWH,,NOPP6_EST_20090331_144500_CH10,336,387,51,0
1015,Spectrogram 1,1,2009-03-31T14:51:27-05:00,2009-03-31T14:51:29-05:00,96.4,225.9,RIWH,,NOPP6_EST_20090331_144500_CH10,387,389,2,1
1016,Spectrogram 1,1,2009-03-31T14:51:44-05:00,2009-03-31T14:51:47-05:00,71.6,192.8,RIWH,,NOPP6_EST_20090331_144500_CH10,389,404,15,0
1016,Spectrogram 1,1,2009-03-31T14:51:44-05:00,2009-03-31T14:51:47-05:00,71.6,192.8,RIWH,,NOPP6_EST_20090331_144500_CH10,404,407,3,1
1017,Spectrogram 1,1,2009-03-31T14:52:29-05:00,2009-03-31T14:52:31-05:00,66.1,294.8,RIWH,?,NOPP6_EST_20090331_144500_CH10,407,449,42,0
1017,Spectrogram 1,1,2009-03-31T14:52:29-05:00,2009-03-31T14:52:31-05:00,66.1,294.8,RIWH,?,NOPP6_EST_20090331_144500_CH10,449,451,2,1
1018,Spectrogram 1,1,2009-03-31T14:52:40-05:00,2009-03-31T14:52:43-05:00,88.2,272.7,RIWH,,NOPP6_EST_20090331_144500_CH10,451,460,9,0
1018,Spectrogram 1,1,2009-03-31T14:52:40-05:00,2009-03-31T14:52:43-05:00,88.2,272.7,RIWH,,NOPP6_EST_20090331_144500_CH10,460,463,3,1
1019,Spectrogram 1,1,2009-03-31T14:53:12-05:00,2009-03-31T14:53:15-05:00,85.4,256.2,RIWH,,NOPP6_EST_20090331_144500_CH10,463,492,29,0
1019,Spectrogram 1,1,2009-03-31T14:53:12-05:00,2009-03-31T14:53:15-05:00,85.4,256.2,RIWH,,NOPP6_EST_20090331_144500_CH10,492,495,3,1
1020,Spectrogram 1,1,2009-03-31T14:53:16-05:00,2009-03-31T14:53:18-05:00,79.9,192.8,RIWH,?,NOPP6_EST_20090331_144500_CH10,495,496,1,0
1020,Spectrogram 1,1,2009-03-31T14:53:16-05:00,2009-03-31T14:53:18-05:00,79.9,192.8,RIWH,?,NOPP6_EST_20090331_144500_CH10,496,498,2,1
1021,Spectrogram 1,1,2009-03-31T14:53:19-05:00,2009-03-31T14:53:21-05:00,66.1,129.5,RIWH,,NOPP6_EST_20090331_144500_CH10,498,499,1,0
1021,Spectrogram 1,1,2009-03-31T14:53:19-05:00,2009-03-31T14:53:21-05:00,66.1,129.5,RIWH,,NOPP6_EST_20090331_144500_CH10,499,501,2,1
1022,Spectrogram 1,1,2009-03-31T14:53:28-05:00,2009-03-31T14:53:30-05:00,93.7,203.9,RIWH,,NOPP6_EST_20090331_144500_CH10,501,508,7,0
1022,Spectrogram 1,1,2009-03-31T14:53:28-05:00,2009-03-31T14:53:30-05:00,93.7,203.9,RIWH,,NOPP6_EST_20090331_144500_CH10,508,512,4,1
1024,Spectrogram 1,1,2009-03-31T14:53:35-05:00,2009-03-31T14:53:37-05:00,90.9,212.1,RIWH,,NOPP6_EST_20090331_144500_CH10,512,515,3,0
1024,Spectrogram 1,1,2009-03-31T14:53:35-05:00,2009-03-31T14:53:37-05:00,90.9,212.1,RIWH,,NOPP6_EST_20090331_144500_CH10,515,517,2,1
1025,Spectrogram 1,1,2009-03-31T14:53:50-05:00,2009-03-31T14:53:53-05:00,93.7,247.9,RIWH,,NOPP6_EST_20090331_144500_CH10,517,530,13,0
1025,Spectrogram 1,1,2009-03-31T14:53:50-05:00,2009-03-31T14:53:53-05:00,93.7,247.9,RIWH,,NOPP6_EST_20090331_144500_CH10,530,533,3,1
1026,Spectrogram 1,1,2009-03-31T14:54:01-05:00,2009-03-31T14:54:04-05:00,79.9,225.9,RIWH,,NOPP6_EST_20090331_144500_CH10,533,541,8,0
1026,Spectrogram 1,1,2009-03-31T14:54:01-05:00,2009-03-31T14:54:04-05:00,79.9,225.9,RIWH,,NOPP6_EST_20090331_144500_CH10,541,545,4,1
1028,Spectrogram 1,1,2009-03-31T14:54:07-05:00,2009-03-31T14:54:10-05:00,96.4,220.4,RIWH,,NOPP6_EST_20090331_144500_CH10,545,547,2,0
1028,Spectrogram 1,1,2009-03-31T14:54:07-05:00,2009-03-31T14:54:10-05:00,96.4,220.4,RIWH,,NOPP6_EST_20090331_144500_CH10,547,550,3,1
1029,Spectrogram 1,1,2009-03-31T14:54:18-05:00,2009-03-31T14:54:20-05:00,99.2,179.1,RIWH,,NOPP6_EST_20090331_144500_CH10,550,558,8,0
1029,Spectrogram 1,1,2009-03-31T14:54:18-05:00,2009-03-31T14:54:20-05:00,99.2,179.1,RIWH,,NOPP6_EST_20090331_144500_CH10,558,560,2,1
1030,Spectrogram 1,1,2009-03-31T14:54:39-05:00,2009-03-31T14:54:41-05:00,85.4,272.7,RIWH,,NOPP6_EST_20090331_144500_CH10,560,579,19,0
1030,Spectrogram 1,1,2009-03-31T14:54:39-05:00,2009-03-31T14:54:41-05:00,85.4,272.7,RIWH,,NOPP6_EST_20090331_144500_CH10,579,581,2,1
1031,Spectrogram 1,1,2009-03-31T14:54:54-05:00,2009-03-31T14:54:55-05:00,90.9,159.8,RIWH,?,NOPP6_EST_20090331_144500_CH10,581,594,13,0
1031,Spectrogram 1,1,2009-03-31T14:54:54-05:00,2009-03-31T14:54:55-05:00,90.9,159.8,RIWH,?,NOPP6_EST_20090331_144500_CH10,594,595,1,1
1032,Spectrogram 1,1,2009-03-31T14:55:04-05:00,2009-03-31T14:55:06-05:00,79.9,217.6,RIWH,,NOPP6_EST_20090331_144500_CH10,595,604,9,0
1032,Spectrogram 1,1,2009-03-31T14:55:04-05:00,2009-03-31T14:55:06-05:00,79.9,217.6,RIWH,,NOPP6_EST_20090331_144500_CH10,604,606,2,1
1033,Spectrogram 1,1,2009-03-31T14:55:39-05:00,2009-03-31T14:55:41-05:00,90.9,206.6,RIWH,,NOPP6_EST_20090331_144500_CH10,606,639,33,0
1033,Spectrogram 1,1,2009-03-31T14:55:39-05:00,2009-03-31T14:55:41-05:00,90.9,206.6,RIWH,,NOPP6_EST_20090331_144500_CH10,639,641,2,1
1034,Spectrogram 1,1,2009-03-31T14:55:44-05:00,2009-03-31T14:55:46-05:00,74.4,214.9,RIWH,,NOPP6_EST_20090331_144500_CH10,641,644,3,0
1034,Spectrogram 1,1,2009-03-31T14:55:44-05:00,2009-03-31T14:55:46-05:00,74.4,214.9,RIWH,,NOPP6_EST_20090331_144500_CH10,644,646,2,1
1035,Spectrogram 1,1,2009-03-31T14:55:58-05:00,2009-03-31T14:56:00-05:00,99.2,162.5,RIWH,,NOPP6_EST_20090331_144500_CH10,646,658,12,0
1035,Spectrogram 1,1,2009-03-31T14:55:58-05:00,2009-03-31T14:56:00-05:00,99.2,162.5,RIWH,,NOPP6_EST_20090331_144500_CH10,658,660,2,1
1036,Spectrogram 1,1,2009-03-31T14:56:05-05:00,2009-03-31T14:56:07-05:00,110.2,267.2,RIWH,,NOPP6_EST_20090331_144500_CH10,660,665,5,0
1036,Spectrogram 1,1,2009-03-31T14:56:05-05:00,2009-03-31T14:56:07-05:00,110.2,267.2,RIWH,,NOPP6_EST_20090331_144500_CH10,665,667,2,1
1037,Spectrogram 1,1,2009-03-31T14:56:10-05:00,2009-03-31T14:56:13-05:00,88.2,225.9,RIWH,,NOPP6_EST_20090331_144500_CH10,667,670,3,0
1037,Spectrogram 1,1,2009-03-31T14:56:10-05:00,2009-03-31T14:56:13-05:00,88.2,225.9,RIWH,,NOPP6_EST_20090331_144500_CH10,670,673,3,1
1038,Spectrogram 1,1,2009-03-31T14:56:29-05:00,2009-03-31T14:56:32-05:00,68.9,283.7,RIWH,,NOPP6_EST_20090331_144500_CH10,673,689,16,0
1038,Spectrogram 1,1,2009-03-31T14:56:29-05:00,2009-03-31T14:56:32-05:00,68.9,283.7,RIWH,,NOPP6_EST_20090331_144500_CH10,689,692,3,1
1039,Spectrogram 1,1,2009-03-31T14:56:47-05:00,2009-03-31T14:56:49-05:00,88.2,168.0,RIWH,,NOPP6_EST_20090331_144500_CH10,692,707,15,0
1039,Spectrogram 1,1,2009-03-31T14:56:47-05:00,2009-03-31T14:56:49-05:00,88.2,168.0,RIWH,,NOPP6_EST_20090331_144500_CH10,707,709,2,1
1040,Spectrogram 1,1,2009-03-31T14:57:03-05:00,2009-03-31T14:57:06-05:00,82.6,217.6,RIWH,,NOPP6_EST_20090331_144500_CH10,709,723,14,0
1040,Spectrogram 1,1,2009-03-31T14:57:03-05:00,2009-03-31T14:57:06-05:00,82.6,217.6,RIWH,,NOPP6_EST_20090331_144500_CH10,723,726,3,1
1041,Spectrogram 1,1,2009-03-31T14:57:45-05:00,2009-03-31T14:57:48-05:00,85.4,217.6,RIWH,,NOPP6_EST_20090331_144500_CH10,726,765,39,0
1041,Spectrogram 1,1,2009-03-31T14:57:45-05:00,2009-03-31T14:57:48-05:00,85.4,217.6,RIWH,,NOPP6_EST_20090331_144500_CH10,765,768,3,1
1042,Spectrogram 1,1,2009-03-31T14:58:07-05:00,2009-03-31T14:58:09-05:00,101.9,198.3,RIWH,,NOPP6_EST_20090331_144500_CH10,768,787,19,0
